1451,2304
1452,2304
1453,2304
1454,2304
1455,2304
1456,2304
1457,2304
1458,2304
1459,2304
1460,2304
1461,2304
1462,2304
1463,2304
1464,2304
1465,2304
1466,2304
1467,2304
1468,2304
1469,2304
1470,2304
1471,2304
1472,2304
1473,2304
1474,2304
1475,2304
1476,2304
1477,2304
1478,2304
1479,2304
1480,2304
1481,2304
1482,2304
1483,2304
1484,2304
1485,2304
1486,2304
1487,2304
1488,2304
1489,2304
1490,2304
1491,2304
1492,2304
1493,2304
1494,2304
1495,2304
1496,2304
1497,2304
1498,2304
1499,2304
1500,2304
1501,2005
1502,1771
1503,1575
1504,1394
1505,1231
1506,1087
1507,962
1508,852
1509,834
1510,798
1511,771
1512,751
1513,731
1514,711
1515,691
1516,671
1517,651
1518,631
1519,611
1520,591
1521,571
1522,551
1523,531
1524,511
1525,491
1526,471
1527,451
1528,431
1529,411
1530,391
1531,371
1532,351
1533,331
1534,311
1535,291
1536,271
1537,251
1538,231
1539,211
1540,191
1541,171
1542,151
1543,131
1544,111
1545,91
1546,71
1547,51
1548,31
1549,11
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,2304
1561,2304
1562,2304
1563,2304
1564,2304
1565,2304
1566,2304
1567,2304
1568,2304
1569,2304
1570,2304
1571,2304
1572,2304
1573,2304
1574,2304
1575,2304
1576,2304
1577,2304
1578,2304
1579,2304
1580,2304
1581,2304
1582,2304
1583,2304
1584,2304
1585,2304
1586,2304
1587,2304
1588,2304
1589,2304
1590,2304
1591,2304
1592,2304
1593,2304
1594,2304
1595,2304
1596,2304
1597,2304
1598,2304
1599,2304
1600,2304
1601,2304
1602,2304
1603,2304
1604,2304
1605,2304
1606,2304
1607,2304
1608,2304
1609,2304
1610,2304
1611,2304
1612,2304
1613,2304
1614,2304
1615,2304
1616,2304
1617,2304
1618,2304
1619,2304
1620,2304
1621,1991
1622,1727
1623,1487
1624,1276
1625,1098
1626,952
1627,823
1628,721
1629,701
1630,651
1631,625
1632,594
1633,565
1634,545
1635,525
1636,505
1637,485
1638,465
1639,445
1640,425
1641,405
1642,385
1643,365
1644,345
1645,325
1646,305
1647,285
1648,265
1649,245
1650,225
1651,205
1652,185
1653,165
1654,145
1655,125
1656,105
1657,85
1658,65
1659,45
1660,25
1661,5
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,2304
1681,2304
1682,2304
1683,2304
1684,2304
1685,2304
1686,2304
1687,2304
1688,2304
1689,2304
1690,2304
1691,2304
1692,2304
1693,2304
1694,2304
1695,2304
1696,2304
1697,2304
1698,2304
1699,2304
1700,2304
1701,2304
1702,2304
1703,2304
1704,2304
1705,2304
1706,2304
1707,2304
1708,2304
1709,2304
1710,2304
1711,2304
1712,2304
1713,2304
1714,2304
1715,2304
1716,2304
1717,2304
1718,2304
1719,2304
1720,2304
1721,2304
1722,2304
1723,2304
1724,2304
1725,2304
1726,2304
1727,2304
1728,2304
1729,2304
1730,2304
1731,2304
1732,2304
1733,2304
1734,2304
1735,2304
1736,2304
1737,2304
1738,2304
1739,2304
1740,2304
1741,1990
1742,1726
1743,1490
1744,1281
1745,1101
1746,947
1747,811
1748,697
1749,673
1750,638
1751,607
1752,587
1753,564
1754,544
1755,524
1756,504
1757,484
1758,464
1759,444
1760,424
1761,404
1762,384
1763,364
1764,344
1765,324
1766,304
1767,284
1768,264
1769,244
1770,224
1771,204
1772,184
1773,164
1774,144
1775,124
1776,104
1777,84
1778,64
1779,44
1780,24
1781,4
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,2368
1801,2368
1802,2368
1803,2368
1804,2368
1805,2368
1806,2368
1807,2368
1808,2368
1809,2368
1810,2368
1811,2368
1812,2368
1813,2368
1814,2368
1815,2368
1816,2368
1817,2368
1818,2368
1819,2368
1820,2368
1821,2368
1822,2368
1823,2368
1824,2368
1825,2368
1826,2368
1827,2368
1828,2368
1829,2368
1830,2368
1831,2368
1832,2368
1833,2368
1834,2368
1835,2368
1836,2368
1837,2368
1838,2368
1839,2368
1840,2368
1841,2368
1842,2368
1843,2368
1844,2368
1845,2368
1846,2368
1847,2368
1848,2368
1849,2368
1850,2368
1851,2368
1852,2368
1853,2368
1854,2368
1855,2368
1856,2368
1857,2368
1858,2368
1859,2368
1860,2368
1861,2066
1862,1839
1863,1644
1864,1480
1865,1345
1866,1237
1867,1149
1868,1081
1869,1067
1870,1049
1871,1026
1872,1006
1873,986
1874,966
1875,946
1876,926
1877,906
1878,886
1879,866
1880,846
1881,826
1882,806
1883,786
1884,766
1885,746
1886,726
1887,706
1888,686
1889,666
1890,646
1891,626
1892,606
1893,586
1894,566
1895,546
1896,526
1897,506
1898,486
1899,466
1900,446
1901,426
1902,406
1903,386
1904,366
1905,346
1906,326
1907,306
1908,286
1909,266
1910,246
1911,226
1912,206
1913,186
1914,166
1915,146
1916,126
1917,106
1918,86
1919,66
1920,2414
1921,2394
1922,2374
1923,2368
1924,2368
1925,2368
1926,2368
1927,2368
1928,2368
1929,2368
1930,2368
1931,2368
1932,2368
1933,2368
1934,2368
1935,2368
1936,2368
1937,2368
1938,2368
1939,2368
1940,2368
1941,2368
1942,2368
1943,2368
1944,2368
1945,2368
1946,2368
1947,2368
1948,2368
1949,2368
1950,2368
1951,2368
1952,2368
1953,2368
1954,2368
1955,2368
1956,2368
1957,2368
1958,2368
1959,2368
1960,2368
1961,2368
1962,2368
1963,2368
1964,2368
1965,2368
1966,2368
1967,2368
1968,2368
1969,2368
1970,2368
1971,2368
1972,2368
1973,2368
1974,2368
1975,2368
1976,2368
1977,2368
1978,2368
1979,2368
1980,2368
1981,2072
1982,1838
1983,1622
1984,1434
1985,1261
1986,1112
1987,985
1988,866
1989,851
1990,824
1991,797
1992,777
1993,757
1994,737
1995,717
1996,697
1997,677
1998,657
1999,637
2000,617
2001,597
2002,577
2003,557
2004,537
2005,517
2006,497
2007,477
2008,457
2009,437
2010,417
2011,397
2012,377
2013,357
2014,337
2015,317
2016,297
2017,277
2018,257
2019,237
2020,217
2021,197
2022,177
2023,157
2024,137
2025,117
2026,97
2027,77
2028,57
2029,37
2030,17
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,2432
2041,2432
2042,2432
2043,2432
2044,2432
2045,2432
2046,2432
2047,2432
2048,2432
2049,2432
2050,2432
2051,2432
2052,2432
2053,2432
2054,2432
2055,2432
2056,2432
2057,2432
2058,2432
2059,2432
2060,2432
2061,2432
2062,2432
2063,2432
2064,2432
2065,2432
2066,2432
2067,2432
2068,2432
2069,2432
2070,2432
2071,2432
2072,2432
2073,2432
2074,2432
2075,2432
2076,2432
2077,2432
2078,2432
2079,2432
2080,2432
2081,2432
2082,2432
2083,2432
2084,2432
2085,2432
2086,2432
2087,2432
2088,2432
2089,2432
2090,2432
2091,2432
2092,2432
2093,2432
2094,2432
2095,2432
2096,2432
2097,2432
2098,2432
2099,2432
2100,2432
2101,2107
2102,1836
2103,1601
2104,1396
2105,1220
2106,1075
2107,946
2108,840
2109,820
2110,795
2111,772
2112,752
2113,732
2114,711
2115,691
2116,671
2117,651
2118,631
2119,611
2120,591
2121,571
2122,551
2123,531
2124,511
2125,491
2126,471
2127,451
2128,431
2129,411
2130,391
2131,371
2132,351
2133,331
2134,311
2135,291
2136,271
2137,251
2138,231
2139,211
2140,191
2141,171
2142,151
2143,131
2144,111
2145,91
2146,71
2147,51
2148,31
2149,11
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,2432
2161,2432
2162,2432
2163,2432
2164,2432
2165,2432
2166,2432
2167,2432
2168,2432
2169,2432
2170,2432
2171,2432
2172,2432
2173,2432
2174,2432
2175,2432
2176,2432
2177,2432
2178,2432
2179,2432
2180,2432
2181,2432
2182,2432
2183,2432
2184,2432
2185,2432
2186,2432
2187,2432
2188,2432
2189,2432
2190,2432
2191,2432
2192,2432
2193,2432
2194,2432
2195,2432
2196,2432
2197,2432
2198,2432
2199,2432
2200,2432
2201,2432
2202,2432
2203,2432
2204,2432
2205,2432
2206,2432
2207,2432
2208,2432
2209,2432
2210,2432
2211,2432
2212,2432
2213,2432
2214,2432
2215,2432
2216,2432
2217,2432
2218,2432
2219,2432
2220,2432
2221,2121
2222,1887
2223,1679
2224,1489
2225,1317
2226,1168
2227,1041
2228,926
2229,910
2230,878
2231,852
2232,832
2233,812
2234,791
2235,771
2236,751
2237,731
2238,711
2239,691
2240,671
2241,651
2242,631
2243,611
2244,591
2245,571
2246,551
2247,531
2248,511
2249,491
2250,471
2251,451
2252,431
2253,411
2254,391
2255,371
2256,351
2257,331
2258,311
2259,291
2260,271
2261,251
2262,231
2263,211
2264,191
2265,171
2266,151
2267,131
2268,111
2269,91
2270,71
2271,51
2272,31
2273,11
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,2496
2281,2496
2282,2496
2283,2496
2284,2496
2285,2496
2286,2496
2287,2496
2288,2496
2289,2496
2290,2496
2291,2496
2292,2496
2293,2496
2294,2496
2295,2496
2296,2496
2297,2496
2298,2496
2299,2496
2300,2496
2301,2496
2302,2496
2303,2496
2304,2496
2305,2496
2306,2496
2307,2496
2308,2496
2309,2496
2310,2496
2311,2496
2312,2496
2313,2496
2314,2496
2315,2496
2316,2496
2317,2496
2318,2496
2319,2496
2320,2496
2321,2496
2322,2496
2323,2496
2324,2496
2325,2496
2326,2496
2327,2496
2328,2496
2329,2496
2330,2496
2331,2496
2332,2496
2333,2496
2334,2496
2335,2496
2336,2496
2337,2496
2338,2496
2339,2496
2340,2496
2341,2209
2342,1996
2343,1813
2344,1641
2345,1478
2346,1327
2347,1188
2348,1061
2349,1050
2350,1032
2351,1008
2352,988
2353,968
2354,948
2355,927
2356,907
2357,887
2358,867
2359,847
2360,827
2361,807
2362,787
2363,767
2364,747
2365,727
2366,707
2367,687
2368,667
2369,647
2370,627
2371,607
2372,587
2373,567
2374,547
2375,527
2376,507
2377,487
2378,467
2379,447
2380,427
2381,407
2382,387
2383,367
2384,347
2385,327
2386,307
2387,287
2388,267
2389,247
2390,227
2391,207
2392,187
2393,167
2394,147
2395,127
2396,107
2397,87
2398,67
2399,47
2400,2523
2401,2503
2402,2496
2403,2496
2404,2496
2405,2496
2406,2496
2407,2496
2408,2496
2409,2496
2410,2496
2411,2496
2412,2496
2413,2496
2414,2496
2415,2496
2416,2496
2417,2496
2418,2496
2419,2496
2420,2496
2421,2496
2422,2496
2423,2496
2424,2496
2425,2496
2426,2496
2427,2496
2428,2496
2429,2496
2430,2496
2431,2496
2432,2496
2433,2496
2434,2496
2435,2496
2436,2496
2437,2496
2438,2496
2439,2496
2440,2496
2441,2496
2442,2496
2443,2496
2444,2496
2445,2496
2446,2496
2447,2496
2448,2496
2449,2496
2450,2496
2451,2496
2452,2496
2453,2496
2454,2496
2455,2496
2456,2496
2457,2496
2458,2496
2459,2496
2460,2496
2461,2196
2462,1948
2463,1737
2464,1548
2465,1379
2466,1236
2467,1105
2468,991
2469,984
2470,967
2471,945
2472,924
2473,904
2474,884
2475,864
2476,844
2477,824
2478,804
2479,784
2480,764
2481,744
2482,724
2483,704
2484,684
2485,664
2486,644
2487,624
2488,604
2489,584
2490,564
2491,544
2492,524
2493,504
2494,484
2495,464
2496,444
2497,424
2498,404
2499,384
2500,364
2501,344
2502,324
2503,304
2504,284
2505,264
2506,244
2507,224
2508,204
2509,184
2510,164
2511,144
2512,124
2513,104
2514,84
2515,64
2516,44
2517,24
2518,4
2519,0
2520,2496
2521,2496
2522,2496
2523,2496
2524,2496
2525,2496
2526,2496
2527,2496
2528,2496
2529,2496
2530,2496
2531,2496
2532,2496
2533,2496
2534,2496
2535,2496
2536,2496
2537,2496
2538,2496
2539,2496
2540,2496
2541,2496
2542,2496
2543,2496
2544,2496
2545,2496
2546,2496
2547,2496
2548,2496
2549,2496
2550,2496
2551,2496
2552,2496
2553,2496
2554,2496
2555,2496
2556,2496
2557,2496
2558,2496
2559,2496
2560,2496
2561,2496
2562,2496
2563,2496
2564,2496
2565,2496
2566,2496
2567,2496
2568,2496
2569,2496
2570,2496
2571,2496
2572,2496
2573,2496
2574,2496
2575,2496
2576,2496
2577,2496
2578,2496
2579,2496
2580,2496
2581,2161
2582,1864
2583,1598
2584,1362
2585,1165
2586,1000
2587,862
2588,756
2589,740
2590,701
2591,674
2592,654
2593,632
2594,611
2595,591
2596,571
2597,551
2598,531
2599,511
2600,491
2601,471
2602,451
2603,431
2604,411
2605,391
2606,371
2607,351
2608,331
2609,311
2610,291
2611,271
2612,251
2613,231
2614,211
2615,191
2616,171
2617,151
2618,131
2619,111
2620,91
2621,71
2622,51
2623,31
2624,11
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,2560
2641,2560
2642,2560
2643,2560
2644,2560
2645,2560
2646,2560
2647,2560
2648,2560
2649,2560
2650,2560
2651,2560
2652,2560
2653,2560
2654,2560
2655,2560
2656,2560
2657,2560
2658,2560
2659,2560
2660,2560
2661,2560
2662,2560
2663,2560
2664,2560
2665,2560
2666,2560
2667,2560
2668,2560
2669,2560
2670,2560
2671,2560
2672,2560
2673,2560
2674,2560
2675,2560
2676,2560
2677,2560
2678,2560
2679,2560
2680,2560
2681,2560
2682,2560
2683,2560
2684,2560
2685,2560
2686,2560
2687,2560
2688,2560
2689,2560
2690,2560
2691,2560
2692,2560
2693,2560
2694,2560
