         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Tue Dec 08 15:04:59 2015


                     Ending simulation time:      3672.710
                     Elapsed simulation time:     3672.710
                     CPU time used (seconds):      874.706


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
rSwitch2     fcfs       0.05000  0.073    1.45342    0.08002    0.05506     5338
   > server  0          0.05000  0.020    0.40597                           1491
   > server  1          0.05000  0.011    0.22163                            814
   > server  2          0.05000  0.007    0.14894                            547
   > server  3          0.05000  0.006    0.11082                            407
   > server  4          0.05000  0.004    0.08386                            308
   > server  5          0.05000  0.003    0.06916                            254
   > server  6          0.05000  0.003    0.05718                            210
   > server  7          0.05000  0.002    0.04955                            182
   > server  8          0.05000  0.002    0.04356                            160
   > server  9          0.05000  0.002    0.03921                            144
   > server 10          0.05000  0.002    0.03512                            129
   > server 11          0.05000  0.002    0.03104                            114
   > server 12          0.05000  0.001    0.02696                             99
   > server 13          0.05000  0.001    0.02396                             88
   > server 14          0.05000  0.001    0.02260                             83
   > server 15          0.05000  0.001    0.01960                             72
   > server 16          0.05000  0.001    0.01743                             64
   > server 17          0.05000  0.001    0.01606                             59
   > server 18          0.05000  0.001    0.01606                             59
   > server 19          0.05000  0.001    0.01470                             54
rSwitch3     fcfs       0.05000  0.073    1.45070    0.07941    0.05474     5328
   > server  0          0.05000  0.018    0.35178                           1292
   > server  1          0.05000  0.011    0.21619                            794
   > server  2          0.05000  0.008    0.15411                            566
   > server  3          0.05000  0.006    0.11708                            430
   > server  4          0.05000  0.005    0.09285                            341
   > server  5          0.05000  0.004    0.07297                            268
   > server  6          0.05000  0.003    0.06045                            222
   > server  7          0.05000  0.003    0.05146                            189
   > server  8          0.05000  0.002    0.04602                            169
   > server  9          0.05000  0.002    0.04084                            150
   > server 10          0.05000  0.002    0.03785                            139
   > server 11          0.05000  0.002    0.03431                            126
   > server 12          0.05000  0.002    0.03104                            114
   > server 13          0.05000  0.001    0.02777                            102
   > server 14          0.05000  0.001    0.02396                             88
   > server 15          0.05000  0.001    0.02260                             83
   > server 16          0.05000  0.001    0.01960                             72
   > server 17          0.05000  0.001    0.01797                             66
   > server 18          0.05000  0.001    0.01634                             60
   > server 19          0.05000  0.001    0.01552                             57
rSwitch4     fcfs       0.05000  0.067    1.34860    0.07364    0.05461     4953
   > server  0          0.05000  0.020    0.39780                           1461
   > server  1          0.05000  0.011    0.22762                            836
   > server  2          0.05000  0.007    0.14730                            541
   > server  3          0.05000  0.005    0.09666                            355
   > server  4          0.05000  0.004    0.07406                            272
   > server  5          0.05000  0.003    0.06126                            225
   > server  6          0.05000  0.003    0.05119                            188
   > server  7          0.05000  0.002    0.04493                            165
   > server  8          0.05000  0.002    0.03730                            137
   > server  9          0.05000  0.002    0.03131                            115
   > server 10          0.05000  0.001    0.02723                            100
   > server 11          0.05000  0.001    0.02233                             82
   > server 12          0.05000  0.001    0.02042                             75
   > server 13          0.05000  0.001    0.01988                             73
   > server 14          0.05000  0.001    0.01770                             65
   > server 15          0.05000  0.001    0.01688                             62
   > server 16          0.05000  0.001    0.01634                             60
   > server 17          0.05000  0.001    0.01416                             52
   > server 18          0.05000  0.001    0.01225                             45
   > server 19          0.05000  0.001    0.01198                             44
rSwitch5     fcfs       0.05000  0.068    1.36275    0.07406    0.05434     5005
   > server  0          0.05000  0.019    0.38092                           1399
   > server  1          0.05000  0.011    0.21673                            796
   > server  2          0.05000  0.007    0.13832                            508
   > server  3          0.05000  0.005    0.10673                            392
   > server  4          0.05000  0.004    0.08005                            294
   > server  5          0.05000  0.003    0.06453                            237
   > server  6          0.05000  0.003    0.05391                            198
   > server  7          0.05000  0.002    0.04574                            168
   > server  8          0.05000  0.002    0.03975                            146
   > server  9          0.05000  0.002    0.03621                            133
   > server 10          0.05000  0.002    0.03267                            120
   > server 11          0.05000  0.001    0.02968                            109
   > server 12          0.05000  0.001    0.02532                             93
   > server 13          0.05000  0.001    0.02124                             78
   > server 14          0.05000  0.001    0.01906                             70
   > server 15          0.05000  0.001    0.01715                             63
   > server 16          0.05000  0.001    0.01525                             56
   > server 17          0.05000  0.001    0.01389                             51
   > server 18          0.05000  0.001    0.01307                             48
   > server 19          0.05000  0.001    0.01252                             46
rSwitch6     fcfs       0.05000  0.069    1.37446    0.07346    0.05344     5048
   > server  0          0.05000  0.018    0.36975                           1358
   > server  1          0.05000  0.011    0.21047                            773
   > server  2          0.05000  0.007    0.13832                            508
   > server  3          0.05000  0.005    0.10265                            377
   > server  4          0.05000  0.004    0.07951                            292
   > server  5          0.05000  0.003    0.06725                            247
   > server  6          0.05000  0.003    0.05691                            209
   > server  7          0.05000  0.002    0.04656                            171
   > server  8          0.05000  0.002    0.04275                            157
   > server  9          0.05000  0.002    0.03839                            141
   > server 10          0.05000  0.002    0.03403                            125
   > server 11          0.05000  0.002    0.03077                            113
   > server 12          0.05000  0.001    0.02750                            101
   > server 13          0.05000  0.001    0.02532                             93
   > server 14          0.05000  0.001    0.02287                             84
   > server 15          0.05000  0.001    0.02042                             75
   > server 16          0.05000  0.001    0.01743                             64
   > server 17          0.05000  0.001    0.01634                             60
   > server 18          0.05000  0.001    0.01361                             50
   > server 19          0.05000  0.001    0.01361                             50
rSwitch7     fcfs       0.05000  0.072    1.44607    0.07909    0.05469     5311
   > server  0          0.05000  0.021    0.41604                           1528
   > server  1          0.05000  0.012    0.23416                            860
   > server  2          0.05000  0.008    0.15139                            556
   > server  3          0.05000  0.006    0.11109                            408
   > server  4          0.05000  0.004    0.08223                            302
   > server  5          0.05000  0.003    0.06671                            245
   > server  6          0.05000  0.003    0.05582                            205
   > server  7          0.05000  0.002    0.04656                            171
   > server  8          0.05000  0.002    0.04139                            152
   > server  9          0.05000  0.002    0.03649                            134
   > server 10          0.05000  0.002    0.03267                            120
   > server 11          0.05000  0.002    0.03022                            111
   > server 12          0.05000  0.001    0.02532                             93
   > server 13          0.05000  0.001    0.02178                             80
   > server 14          0.05000  0.001    0.01933                             71
   > server 15          0.05000  0.001    0.01824                             67
   > server 16          0.05000  0.001    0.01579                             58
   > server 17          0.05000  0.001    0.01416                             52
   > server 18          0.05000  0.001    0.01361                             50
   > server 19          0.05000  0.001    0.01307                             48
rSwitch8     fcfs       0.05000  0.064    1.28025    0.07349    0.05740     4702
   > server  0          0.05000  0.019    0.37411                           1374
   > server  1          0.05000  0.010    0.19223                            706
   > server  2          0.05000  0.007    0.13314                            489
   > server  3          0.05000  0.005    0.09503                            349
   > server  4          0.05000  0.004    0.07515                            276
   > server  5          0.05000  0.003    0.06181                            227
   > server  6          0.05000  0.003    0.05228                            192
   > server  7          0.05000  0.002    0.04329                            159
   > server  8          0.05000  0.002    0.03757                            138
   > server  9          0.05000  0.002    0.03267                            120
   > server 10          0.05000  0.001    0.02668                             98
   > server 11          0.05000  0.001    0.02451                             90
   > server 12          0.05000  0.001    0.02042                             75
   > server 13          0.05000  0.001    0.01906                             70
   > server 14          0.05000  0.001    0.01797                             66
   > server 15          0.05000  0.001    0.01634                             60
   > server 16          0.05000  0.001    0.01525                             56
   > server 17          0.05000  0.001    0.01470                             54
   > server 18          0.05000  0.001    0.01416                             52
   > server 19          0.05000  0.001    0.01389                             51
rSwitch9     fcfs       0.05000  0.070    1.40931    0.07490    0.05315     5176
   > server  0          0.05000  0.021    0.42612                           1565
   > server  1          0.05000  0.012    0.23171                            851
   > server  2          0.05000  0.007    0.14621                            537
   > server  3          0.05000  0.005    0.10238                            376
   > server  4          0.05000  0.004    0.07814                            287
   > server  5          0.05000  0.003    0.06290                            231
   > server  6          0.05000  0.003    0.05119                            188
   > server  7          0.05000  0.002    0.04465                            164
   > server  8          0.05000  0.002    0.03812                            140
   > server  9          0.05000  0.002    0.03376                            124
   > server 10          0.05000  0.002    0.03050                            112
   > server 11          0.05000  0.001    0.02777                            102
   > server 12          0.05000  0.001    0.02559                             94
   > server 13          0.05000  0.001    0.02178                             80
   > server 14          0.05000  0.001    0.02015                             74
   > server 15          0.05000  0.001    0.01824                             67
   > server 16          0.05000  0.001    0.01498                             55
   > server 17          0.05000  0.001    0.01307                             48
   > server 18          0.05000  0.001    0.01144                             42
   > server 19          0.05000  0.001    0.01062                             39
rSwitch10    fcfs       0.05000  0.064    1.27154    0.06732    0.05294     4670
   > server  0          0.05000  0.021    0.41359                           1519
   > server  1          0.05000  0.011    0.21973                            807
   > server  2          0.05000  0.007    0.14186                            521
   > server  3          0.05000  0.005    0.09584                            352
   > server  4          0.05000  0.004    0.07106                            261
   > server  5          0.05000  0.003    0.05309                            195
   > server  6          0.05000  0.002    0.04166                            153
   > server  7          0.05000  0.002    0.03594                            132
   > server  8          0.05000  0.002    0.03131                            115
   > server  9          0.05000  0.001    0.02886                            106
   > server 10          0.05000  0.001    0.02559                             94
   > server 11          0.05000  0.001    0.01988                             73
   > server 12          0.05000  0.001    0.01743                             64
   > server 13          0.05000  0.001    0.01443                             53
   > server 14          0.05000  0.001    0.01307                             48
   > server 15          0.05000  0.001    0.01116                             41
   > server 16          0.05000  0.001    0.01035                             38
   > server 17          0.05000  0.001    0.01007                             37
   > server 18          0.05000  0.000    0.00871                             32
   > server 19          0.05000  0.000    0.00790                             29
rSwitch11    fcfs       0.05000  0.065    1.29441    0.06973    0.05387     4754
   > server  0          0.05000  0.020    0.39072                           1435
   > server  1          0.05000  0.011    0.21483                            789
   > server  2          0.05000  0.007    0.14349                            527
   > server  3          0.05000  0.005    0.09911                            364
   > server  4          0.05000  0.004    0.07597                            279
   > server  5          0.05000  0.003    0.05936                            218
   > server  6          0.05000  0.002    0.04847                            178
   > server  7          0.05000  0.002    0.04002                            147
   > server  8          0.05000  0.002    0.03240                            119
   > server  9          0.05000  0.001    0.02723                            100
   > server 10          0.05000  0.001    0.02559                             94
   > server 11          0.05000  0.001    0.02342                             86
   > server 12          0.05000  0.001    0.01960                             72
   > server 13          0.05000  0.001    0.01770                             65
   > server 14          0.05000  0.001    0.01579                             58
   > server 15          0.05000  0.001    0.01443                             53
   > server 16          0.05000  0.001    0.01280                             47
   > server 17          0.05000  0.001    0.01198                             44
   > server 18          0.05000  0.001    0.01144                             42
   > server 19          0.05000  0.001    0.01007                             37
rSwitch12    fcfs       0.05000  0.068    1.35921    0.07125    0.05242     4992
   > server  0          0.05000  0.020    0.39617                           1455
   > server  1          0.05000  0.011    0.22327                            820
   > server  2          0.05000  0.007    0.13995                            514
   > server  3          0.05000  0.005    0.10074                            370
   > server  4          0.05000  0.004    0.08087                            297
   > server  5          0.05000  0.003    0.06072                            223
   > server  6          0.05000  0.003    0.05173                            190
   > server  7          0.05000  0.002    0.04493                            165
   > server  8          0.05000  0.002    0.03839                            141
   > server  9          0.05000  0.002    0.03403                            125
   > server 10          0.05000  0.002    0.03050                            112
   > server 11          0.05000  0.001    0.02668                             98
   > server 12          0.05000  0.001    0.02396                             88
   > server 13          0.05000  0.001    0.02124                             78
   > server 14          0.05000  0.001    0.01933                             71
   > server 15          0.05000  0.001    0.01688                             62
   > server 16          0.05000  0.001    0.01443                             53
   > server 17          0.05000  0.001    0.01280                             47
   > server 18          0.05000  0.001    0.01171                             43
   > server 19          0.05000  0.001    0.01089                             40
rSwitch13    fcfs       0.05000  0.065    1.29414    0.06990    0.05401     4753
   > server  0          0.05000  0.018    0.36894                           1355
   > server  1          0.05000  0.010    0.19522                            717
   > server  2          0.05000  0.007    0.13124                            482
   > server  3          0.05000  0.005    0.09394                            345
   > server  4          0.05000  0.004    0.07297                            268
   > server  5          0.05000  0.003    0.05963                            219
   > server  6          0.05000  0.003    0.05309                            195
   > server  7          0.05000  0.002    0.04656                            171
   > server  8          0.05000  0.002    0.04302                            158
   > server  9          0.05000  0.002    0.03649                            134
   > server 10          0.05000  0.002    0.03050                            112
   > server 11          0.05000  0.001    0.02696                             99
   > server 12          0.05000  0.001    0.02342                             86
   > server 13          0.05000  0.001    0.02069                             76
   > server 14          0.05000  0.001    0.01933                             71
   > server 15          0.05000  0.001    0.01634                             60
   > server 16          0.05000  0.001    0.01525                             56
   > server 17          0.05000  0.001    0.01498                             55
   > server 18          0.05000  0.001    0.01361                             50
   > server 19          0.05000  0.001    0.01198                             44
rSwitch14    fcfs       0.05000  0.069    1.37092    0.07167    0.05228     5035
   > server  0          0.05000  0.021    0.41577                           1527
   > server  1          0.05000  0.012    0.23171                            851
   > server  2          0.05000  0.008    0.15139                            556
   > server  3          0.05000  0.005    0.10265                            377
   > server  4          0.05000  0.004    0.07842                            288
   > server  5          0.05000  0.003    0.06153                            226
   > server  6          0.05000  0.002    0.04901                            180
   > server  7          0.05000  0.002    0.04275                            157
   > server  8          0.05000  0.002    0.03866                            142
   > server  9          0.05000  0.002    0.03240                            119
   > server 10          0.05000  0.001    0.02968                            109
   > server 11          0.05000  0.001    0.02423                             89
   > server 12          0.05000  0.001    0.02097                             77
   > server 13          0.05000  0.001    0.01933                             71
   > server 14          0.05000  0.001    0.01743                             64
   > server 15          0.05000  0.001    0.01361                             50
   > server 16          0.05000  0.001    0.01198                             44
   > server 17          0.05000  0.001    0.01035                             38
   > server 18          0.05000  0.001    0.01007                             37
   > server 19          0.05000  0.000    0.00899                             33
rSwitch15    fcfs       0.05000  0.070    1.40550    0.07898    0.05619     5162
   > server  0          0.05000  0.020    0.39889                           1465
   > server  1          0.05000  0.011    0.22027                            809
   > server  2          0.05000  0.007    0.14540                            534
   > server  3          0.05000  0.005    0.10728                            394
   > server  4          0.05000  0.004    0.08359                            307
   > server  5          0.05000  0.003    0.06807                            250
   > server  6          0.05000  0.003    0.05554                            204
   > server  7          0.05000  0.002    0.04683                            172
   > server  8          0.05000  0.002    0.04030                            148
   > server  9          0.05000  0.002    0.03512                            129
   > server 10          0.05000  0.002    0.03158                            116
   > server 11          0.05000  0.001    0.02777                            102
   > server 12          0.05000  0.001    0.02641                             97
   > server 13          0.05000  0.001    0.02423                             89
   > server 14          0.05000  0.001    0.02097                             77
   > server 15          0.05000  0.001    0.01824                             67
   > server 16          0.05000  0.001    0.01552                             57
   > server 17          0.05000  0.001    0.01416                             52
   > server 18          0.05000  0.001    0.01307                             48
   > server 19          0.05000  0.001    0.01225                             45
rSwitch16    fcfs       0.05000  0.066    1.31892    0.07058    0.05351     4844
   > server  0          0.05000  0.020    0.40542                           1489
   > server  1          0.05000  0.011    0.22409                            823
   > server  2          0.05000  0.007    0.14703                            540
   > server  3          0.05000  0.005    0.10129                            372
   > server  4          0.05000  0.004    0.07270                            267
   > server  5          0.05000  0.003    0.05554                            204
   > server  6          0.05000  0.002    0.04629                            170
   > server  7          0.05000  0.002    0.04057                            149
   > server  8          0.05000  0.002    0.03512                            129
   > server  9          0.05000  0.001    0.02913                            107
   > server 10          0.05000  0.001    0.02587                             95
   > server 11          0.05000  0.001    0.02260                             83
   > server 12          0.05000  0.001    0.01988                             73
   > server 13          0.05000  0.001    0.01715                             63
   > server 14          0.05000  0.001    0.01552                             57
   > server 15          0.05000  0.001    0.01443                             53
   > server 16          0.05000  0.001    0.01280                             47
   > server 17          0.05000  0.001    0.01252                             46
   > server 18          0.05000  0.001    0.01089                             40
   > server 19          0.05000  0.001    0.01007                             37
rSwitch17    fcfs       0.05000  0.060    1.19585    0.06232    0.05211     4392
   > server  0          0.05000  0.019    0.37411                           1374
   > server  1          0.05000  0.010    0.20312                            746
   > server  2          0.05000  0.006    0.12797                            470
   > server  3          0.05000  0.004    0.08849                            325
   > server  4          0.05000  0.003    0.06807                            250
   > server  5          0.05000  0.003    0.05473                            201
   > server  6          0.05000  0.002    0.04520                            166
   > server  7          0.05000  0.002    0.03866                            142
   > server  8          0.05000  0.002    0.03267                            120
   > server  9          0.05000  0.001    0.02859                            105
   > server 10          0.05000  0.001    0.02532                             93
   > server 11          0.05000  0.001    0.02124                             78
   > server 12          0.05000  0.001    0.01851                             68
   > server 13          0.05000  0.001    0.01389                             51
   > server 14          0.05000  0.001    0.01144                             42
   > server 15          0.05000  0.001    0.01062                             39
   > server 16          0.05000  0.001    0.01007                             37
   > server 17          0.05000  0.000    0.00817                             30
   > server 18          0.05000  0.000    0.00762                             28
   > server 19          0.05000  0.000    0.00735                             27
rSwitch18    fcfs       0.05000  0.075    1.50624    0.08197    0.05442     5532
   > server  0          0.05000  0.021    0.41087                           1509
   > server  1          0.05000  0.012    0.23525                            864
   > server  2          0.05000  0.008    0.16473                            605
   > server  3          0.05000  0.006    0.11817                            434
   > server  4          0.05000  0.005    0.09312                            342
   > server  5          0.05000  0.004    0.07215                            265
   > server  6          0.05000  0.003    0.05745                            211
   > server  7          0.05000  0.002    0.04847                            178
   > server  8          0.05000  0.002    0.04438                            163
   > server  9          0.05000  0.002    0.03948                            145
   > server 10          0.05000  0.002    0.03512                            129
   > server 11          0.05000  0.001    0.02995                            110
   > server 12          0.05000  0.001    0.02777                            102
   > server 13          0.05000  0.001    0.02532                             93
   > server 14          0.05000  0.001    0.02233                             82
   > server 15          0.05000  0.001    0.02015                             74
   > server 16          0.05000  0.001    0.01688                             62
   > server 17          0.05000  0.001    0.01606                             59
   > server 18          0.05000  0.001    0.01443                             53
   > server 19          0.05000  0.001    0.01416                             52
rSwitch19    fcfs       0.05000  0.068    1.35813    0.07284    0.05364     4988
   > server  0          0.05000  0.020    0.39916                           1466
   > server  1          0.05000  0.011    0.22463                            825
   > server  2          0.05000  0.007    0.14376                            528
   > server  3          0.05000  0.005    0.10238                            376
   > server  4          0.05000  0.004    0.07869                            289
   > server  5          0.05000  0.003    0.06099                            224
   > server  6          0.05000  0.002    0.04955                            182
   > server  7          0.05000  0.002    0.04111                            151
   > server  8          0.05000  0.002    0.03703                            136
   > server  9          0.05000  0.002    0.03267                            120
   > server 10          0.05000  0.001    0.02968                            109
   > server 11          0.05000  0.001    0.02668                             98
   > server 12          0.05000  0.001    0.02314                             85
   > server 13          0.05000  0.001    0.02124                             78
   > server 14          0.05000  0.001    0.01879                             69
   > server 15          0.05000  0.001    0.01634                             60
   > server 16          0.05000  0.001    0.01498                             55
   > server 17          0.05000  0.001    0.01334                             49
   > server 18          0.05000  0.001    0.01280                             47
   > server 19          0.05000  0.001    0.01116                             41
rSwitch20    fcfs       0.05000  0.020    0.39807    0.02044    0.05136     1462
   > server  0          0.05000  0.005    0.09339                            343
   > server  1          0.05000  0.003    0.06589                            242
   > server  2          0.05000  0.003    0.05119                            188
   > server  3          0.05000  0.002    0.03649                            134
   > server  4          0.05000  0.001    0.02968                            109
   > server  5          0.05000  0.001    0.02532                             93
   > server  6          0.05000  0.001    0.02042                             75
   > server  7          0.05000  0.001    0.01743                             64
   > server  8          0.05000  0.001    0.01361                             50
   > server  9          0.05000  0.001    0.01171                             43
   > server 10          0.05000  0.000    0.00871                             32
   > server 11          0.05000  0.000    0.00626                             23
   > server 12          0.05000  0.000    0.00436                             16
   > server 13          0.05000  0.000    0.00300                             11
   > server 14          0.05000  0.000    0.00218                              8
   > server 15          0.05000  0.000    0.00218                              8
   > server 16          0.05000  0.000    0.00191                              7
   > server 17          0.05000  0.000    0.00191                              7
   > server 18          0.05000  0.000    0.00163                              6
   > server 19          0.05000  0.000    0.00082                              3
rSwitch21    fcfs       0.05000  0.017    0.33681    0.01688    0.05011     1237
   > server  0          0.05000  0.005    0.09448                            347
   > server  1          0.05000  0.003    0.05827                            214
   > server  2          0.05000  0.002    0.04329                            159
   > server  3          0.05000  0.002    0.03131                            115
   > server  4          0.05000  0.001    0.02451                             90
   > server  5          0.05000  0.001    0.02069                             76
   > server  6          0.05000  0.001    0.01634                             60
   > server  7          0.05000  0.001    0.01389                             51
   > server  8          0.05000  0.001    0.01007                             37
   > server  9          0.05000  0.000    0.00653                             24
   > server 10          0.05000  0.000    0.00517                             19
   > server 11          0.05000  0.000    0.00381                             14
   > server 12          0.05000  0.000    0.00245                              9
   > server 13          0.05000  0.000    0.00218                              8
   > server 14          0.05000  0.000    0.00082                              3
   > server 15          0.05000  0.000    0.00082                              3
   > server 16          0.05000  0.000    0.00054                              2
   > server 17          0.05000  0.000    0.00054                              2
   > server 18          0.05000  0.000    0.00054                              2
   > server 19          0.05000  0.000    0.00054                              2
rSwitch22    fcfs       0.05000  0.019    0.38282    0.01997    0.05216     1406
   > server  0          0.05000  0.005    0.09230                            339
   > server  1          0.05000  0.003    0.06208                            228
   > server  2          0.05000  0.002    0.04438                            163
   > server  3          0.05000  0.002    0.03376                            124
   > server  4          0.05000  0.001    0.02750                            101
   > server  5          0.05000  0.001    0.02423                             89
   > server  6          0.05000  0.001    0.01906                             70
   > server  7          0.05000  0.001    0.01579                             58
   > server  8          0.05000  0.001    0.01334                             49
   > server  9          0.05000  0.001    0.01035                             38
   > server 10          0.05000  0.000    0.00762                             28
   > server 11          0.05000  0.000    0.00572                             21
   > server 12          0.05000  0.000    0.00517                             19
   > server 13          0.05000  0.000    0.00436                             16
   > server 14          0.05000  0.000    0.00354                             13
   > server 15          0.05000  0.000    0.00327                             12
   > server 16          0.05000  0.000    0.00300                             11
   > server 17          0.05000  0.000    0.00272                             10
   > server 18          0.05000  0.000    0.00245                              9
   > server 19          0.05000  0.000    0.00218                              8
rSwitch23    fcfs       0.05000  0.018    0.35287    0.01768    0.05010     1296
   > server  0          0.05000  0.005    0.09094                            334
   > server  1          0.05000  0.003    0.06235                            229
   > server  2          0.05000  0.002    0.04493                            165
   > server  3          0.05000  0.002    0.03540                            130
   > server  4          0.05000  0.001    0.02641                             97
   > server  5          0.05000  0.001    0.02042                             75
   > server  6          0.05000  0.001    0.01606                             59
   > server  7          0.05000  0.001    0.01252                             46
   > server  8          0.05000  0.001    0.01062                             39
   > server  9          0.05000  0.000    0.00844                             31
   > server 10          0.05000  0.000    0.00653                             24
   > server 11          0.05000  0.000    0.00490                             18
   > server 12          0.05000  0.000    0.00436                             16
   > server 13          0.05000  0.000    0.00218                              8
   > server 14          0.05000  0.000    0.00191                              7
   > server 15          0.05000  0.000    0.00191                              7
   > server 16          0.05000  0.000    0.00136                              5
   > server 17          0.05000  0.000    0.00082                              3
   > server 18          0.05000  0.000    0.00054                              2
   > server 19          0.05000  0.000    0.00027                              1
rSwitch24    fcfs       0.05000  0.017    0.34062    0.01747    0.05128     1251
   > server  0          0.05000  0.004    0.08849                            325
   > server  1          0.05000  0.003    0.05936                            218
   > server  2          0.05000  0.002    0.04384                            161
   > server  3          0.05000  0.002    0.03485                            128
   > server  4          0.05000  0.001    0.02478                             91
   > server  5          0.05000  0.001    0.01851                             68
   > server  6          0.05000  0.001    0.01525                             56
   > server  7          0.05000  0.001    0.01280                             47
   > server  8          0.05000  0.001    0.01116                             41
   > server  9          0.05000  0.000    0.00953                             35
   > server 10          0.05000  0.000    0.00599                             22
   > server 11          0.05000  0.000    0.00381                             14
   > server 12          0.05000  0.000    0.00300                             11
   > server 13          0.05000  0.000    0.00272                             10
   > server 14          0.05000  0.000    0.00136                              5
   > server 15          0.05000  0.000    0.00109                              4
   > server 16          0.05000  0.000    0.00109                              4
   > server 17          0.05000  0.000    0.00109                              4
   > server 18          0.05000  0.000    0.00109                              4
   > server 19          0.05000  0.000    0.00082                              3
rSwitch25    fcfs       0.05000  0.015    0.30577    0.01529    0.05000     1123
   > server  0          0.05000  0.004    0.08849                            325
   > server  1          0.05000  0.003    0.05527                            203
   > server  2          0.05000  0.002    0.03975                            146
   > server  3          0.05000  0.001    0.02886                            106
   > server  4          0.05000  0.001    0.02233                             82
   > server  5          0.05000  0.001    0.01661                             61
   > server  6          0.05000  0.001    0.01198                             44
   > server  7          0.05000  0.000    0.00899                             33
   > server  8          0.05000  0.000    0.00817                             30
   > server  9          0.05000  0.000    0.00653                             24
   > server 10          0.05000  0.000    0.00436                             16
   > server 11          0.05000  0.000    0.00354                             13
   > server 12          0.05000  0.000    0.00300                             11
   > server 13          0.05000  0.000    0.00245                              9
   > server 14          0.05000  0.000    0.00163                              6
   > server 15          0.05000  0.000    0.00136                              5
   > server 16          0.05000  0.000    0.00109                              4
   > server 17          0.05000  0.000    0.00082                              3
   > server 18          0.05000  0.000    0.00027                              1
   > server 19          0.05000  0.000    0.00027                              1
rSwitch26    fcfs       0.05000  0.018    0.35723    0.01801    0.05042     1312
   > server  0          0.05000  0.005    0.09203                            338
   > server  1          0.05000  0.003    0.05936                            218
   > server  2          0.05000  0.002    0.04629                            170
   > server  3          0.05000  0.002    0.03403                            125
   > server  4          0.05000  0.001    0.02696                             99
   > server  5          0.05000  0.001    0.02233                             82
