4933	15261	5	1	0	1	9
4991	15610	8	1	0	1	9
5070	15852	1	1	0	1	9
5119	16147	0	1	0	1	9
5209	16466	2	1	0	1	9
5298	16791	8	1	0	1	9
5412	17046	2	1	0	1	9
5515	17369	0	1	0	1	9
5589	17691	8	1	0	1	9
5676	17954	3	1	0	1	9
5835	18369	6	1	0	1	9
6033	18956	1	1	0	1	9
6219	19555	0	1	0	1	9
6378	20108	7	1	0	1	9
6460	20376	0	1	0	1	9
6558	20695	1	1	0	1	9
6635	20979	1	1	0	1	9
6727	21294	3	1	0	1	9
6777	21576	3	1	0	1	9
6806	21701	7	1	0	1	9
6880	21981	3	1	0	1	9
6966	22298	2	1	0	1	9
7061	22646	0	1	0	1	9
7143	22890	9	1	0	1	9
7339	23212	3	1	0	1	9
7452	23487	3	1	0	1	9
7666	23790	2	1	0	1	9
7792	24075	0	1	0	1	9
7913	24377	1	1	0	1	9
8014	24680	6	1	0	1	9
8088	24980	5	1	0	1	9
8236	25404	0	1	0	1	9
8411	25733	2	1	0	1	9
8520	26016	5	1	0	1	9
8627	26312	1	1	0	1	9
8733	26618	1	1	0	1	9
8825	26917	1	1	0	1	9
8950	27240	1	1	0	1	9
9051	27532	8	1	0	1	9
9112	27814	2	1	0	1	9
9196	28127	1	1	0	1	9
9255	28428	3	1	0	1	9
9313	28718	1	1	0	1	9
9349	28834	3	1	0	1	9
9449	29156	1	1	0	1	9
9519	29465	12	1	0	1	9
9608	29733	1	1	0	1	9
9733	30192	5	1	0	1	9
9855	30648	0	1	0	1	9
9955	30919	0	1	0	1	9
10094	31250	3	1	0	1	9
10207	31534	1	1	0	1	9
10286	31837	5	1	0	1	9
10369	32154	2	1	0	1	9
10622	32692	1	1	0	1	9
10762	32983	1	1	0	1	9
10834	33298	10	1	0	1	9
10951	33627	1	1	0	1	9
11025	33878	1	1	0	1	9
11160	34227	1	1	0	1	9
11440	34840	1	1	0	1	9
11689	35472	6	1	0	1	9
11914	35998	0	1	0	1	9
11947	36160	16	1	0	1	9
11988	36478	2	1	0	1	9
12015	36786	1	1	0	1	9
12055	37058	5	1	0	1	9
12095	37363	5	1	0	1	9
12135	37651	2	1	0	1	9
12168	37956	0	1	0	1	9
12205	38262	2	1	0	1	9
12264	38563	2	1	0	1	9
12303	38858	14	1	0	1	9
12326	39142	1	1	0	1	9
12355	39445	0	1	0	1	9
12413	39825	1	1	0	1	9
12572	40137	1	1	0	1	9
12676	40439	0	1	0	1	9
12795	40746	20	1	0	1	9
12905	41022	0	1	0	1	9
13021	41356	1	1	0	1	9
13101	41628	2	1	0	1	9
13143	41925	1	1	0	1	9
13205	42224	4	1	0	1	9
13367	42534	1	1	0	1	9
13421	42842	3	1	0	1	9
13468	43143	2	1	0	1	9
13527	43388	6	1	0	1	9
13669	43970	5	1	0	1	9
13816	44544	1	1	0	1	9
13904	44947	74	1	0	1	9
14076	45448	7	1	0	1	9
14133	45736	3	1	0	1	9
14245	46039	1	1	0	1	9
14343	46293	0	1	0	1	9
14436	46602	10	1	0	1	9
14588	46981	3	1	0	1	9
14702	47272	1	1	0	1	9
14795	47571	0	1	0	1	9
14889	47890	4	1	0	1	9
14986	48224	7	1	0	1	9
15079	48498	1	1	0	1	9
15184	48788	2	1	0	1	9
15264	49102	8	1	0	1	9
15326	49423	13	1	0	1	9
15412	49724	1	1	0	1	9
15490	49984	1	1	0	1	9
15576	50304	7	1	0	1	9
15639	50546	1	1	0	1	9
15675	50833	1	1	0	1	9
15726	51112	1	1	0	1	9
15777	51411	7	1	0	1	9
15832	51705	0	1	0	1	9
15874	52016	9	1	0	1	9
15959	52314	1	1	0	1	9
15999	52611	10	1	0	1	9
16039	52913	7	1	0	1	9
16077	53202	1	1	0	1	9
16112	53508	7	1	0	1	9
16158	53806	9	1	0	1	9
16205	54094	5	1	0	1	9
16242	54384	6	1	0	1	9
16281	54682	4	1	0	1	9
16320	54984	1	1	0	1	9
16380	55293	10	1	0	1	9
16433	55618	7	1	0	1	9
16483	55887	2	1	0	1	9
16533	56201	2	1	0	1	9
16579	56500	13	1	0	1	9
16621	56800	6	1	0	1	9
16668	57103	6	1	0	1	9
16750	57393	4	1	0	1	9
16835	57825	15	1	0	1	9
17032	58069	3	1	0	1	9
17221	58368	1	1	0	1	9
17397	58683	1	1	0	1	9
17506	58971	0	1	0	1	9
17585	59285	4	1	0	1	9
17663	59579	0	1	0	1	9
17739	59857	0	1	0	1	9
17920	60183	1	1	0	1	9
18005	60469	3	1	0	1	9
18077	60791	0	1	0	1	9
18147	61071	7	1	0	1	9
18353	61450	5	1	0	1	9
18490	61789	1	1	0	1	9
18605	62061	12	1	0	1	9
18714	62361	0	1	0	1	9
18803	62667	0	1	0	1	9
18877	62948	5	1	0	1	9
19057	63307	1	1	0	1	9
19273	63611	1	1	0	1	9
19408	63954	3	1	0	1	9
19527	64226	1	1	0	1	9
19678	64519	3	1	0	1	9
19755	64778	1	1	0	1	9
19792	64859	0	1	0	1	9
19970	65161	0	1	0	1	9
20106	65413	1	1	0	1	9
20171	65715	7	1	0	1	9
20229	66012	2	1	0	1	9
20309	66312	1	1	0	1	9
20414	66632	2	1	0	1	9
20509	66921	1	1	0	1	9
20595	67217	5	1	0	1	9
20683	67535	11	1	0	1	9
20780	67821	1	1	0	1	9
20892	68124	11	1	0	1	9
21003	68456	2	1	0	1	9
21045	68708	14	1	0	1	9
21169	69023	2	1	0	1	9
21280	69322	2	1	0	1	9
21388	69602	2	1	0	1	9
21519	69924	2	1	0	1	9
21597	70340	0	1	0	1	9
21794	70665	0	1	0	1	9
21854	70850	3	1	0	1	9
21961	71183	1	1	0	1	9
22028	71414	0	1	0	1	9
22121	71723	0	1	0	1	9
22260	72168	6	1	0	1	9
22328	72444	2	1	0	1	9
22383	72739	1	1	0	1	9
22435	73046	1	1	0	1	9
22479	73336	0	1	0	1	9
22532	73679	2	1	0	1	9
22575	73979	8	1	0	1	9
22613	74247	7	1	0	1	9
22676	74574	0	1	0	1	9
22841	75169	0	1	0	1	9
22926	75418	2	1	0	1	9
23083	75835	2	1	0	1	9
23187	76129	1	1	0	1	9
23281	76421	7	1	0	1	9
23365	76733	13	1	0	1	9
23430	77031	8	1	0	1	9
23514	77333	1	1	0	1	9
23572	77633	1	1	0	1	9
23661	77926	5	1	0	1	9
23773	78225	3	1	0	1	9
23895	78540	0	1	0	1	9
24044	78846	2	1	0	1	9
24149	79137	2	1	0	1	9
24194	79303	5	1	0	1	9
24234	79608	4	1	0	1	9
24296	79899	3	1	0	1	9
24360	80215	4	1	0	1	9
24411	80499	1	1	0	1	9
24448	80791	2	1	0	1	9
24481	81099	2	1	0	1	9
24528	81414	19	1	0	1	9
24564	81703	5	1	0	1	9
24596	82056	5	1	0	1	9
24619	82291	4	1	0	1	9
24679	82616	4	1	0	1	9
24742	83094	7	1	0	1	9
24782	83330	3	1	0	1	9
24833	83707	22	1	0	1	9
24862	83927	1	1	0	1	9
24931	84228	8	1	0	1	9
25011	84531	1	1	0	1	9
25050	84834	4	1	0	1	9
25096	85147	2	1	0	1	9
25146	85434	4	1	0	1	9
25239	85733	7	1	0	1	9
25315	86021	3	1	0	1	9
25391	86329	1	1	0	1	9
10	23	2	1	0	1	10
11	59	36	1	0	1	11
18	106	22	266	2	1	12
30	140	8	266	1	1	12
31	142	2	266	1	1	12
32	142	0	266	1	1	12
12	62	3	1	1	1	12
13	70	8	266	1	1	13
39	180	1	44	1	1	13
53	239	1	44	1	1	13
97	539	2	44	1	1	13
141	701	1	44	1	1	13
167	852	9	44	1	1	13
189	1019	31	44	1	1	13
225	1206	4	44	1	1	13
238	1334	8	44	1	1	13
273	1503	1	44	1	1	13
310	1615	2	44	1	1	13
390	1808	9	44	1	1	13
506	2001	2	44	1	1	13
600	2174	1	44	1	1	13
666	2357	0	44	1	1	13
779	2519	17	44	1	1	13
817	2657	2	44	1	1	13
867	2827	8	44	1	1	13
921	3026	3	44	1	1	13
981	3134	4	44	1	1	13
1100	3458	2	44	1	1	13
12397	39732	4	44	1	1	13
12419	39868	3	44	1	1	13
12504	40020	0	44	1	1	13
12585	40172	5	44	1	1	13
12624	40344	9	44	1	1	13
12739	40510	9	44	1	1	13
12755	40660	18	44	1	1	13
12816	40766	5	44	1	1	13
12866	40931	2	44	1	1	13
12932	41105	11	44	1	1	13
13015	41333	1	44	1	1	13
13086	41507	9	44	1	1	13
13116	41717	2	44	1	1	13
13130	41857	10	44	1	1	13
13151	41962	3	44	1	1	13
13193	42154	9	44	1	1	13
13223	42291	12	44	1	1	13
13257	42396	17	44	1	1	13
13362	42523	0	44	1	1	13
13390	42667	5	44	1	1	13
13406	42747	0	44	1	1	13
13429	42900	8	44	1	1	13
13443	43004	16	44	1	1	13
13467	43141	7	44	1	1	13
14	77	7	44	1	1	14
15	79	2	4	0	6	15
16	81	2	1	1	1	16
17	84	3	1	0	1	17
19	116	10	2	2	1	18
21	120	0	2	1	1	18
22	120	0	2	1	1	18
23	120	0	2	1	1	18
24	120	0	2	1	1	18
25	120	0	2	1	1	18
20	120	4	2	1	1	19
26	122	2	1	0	1	20
27	122	0	307	416	1	21
48	220	1	0	1	0	21
77	363	16	0	1	0	21
89	461	12	0	1	0	21
125	603	6	0	1	0	21
140	700	8	0	1	0	21
166	843	7	0	1	0	21
183	941	1	0	1	0	21
199	1084	10	0	1	0	21
214	1182	1	0	1	0	21
236	1323	15	0	1	0	21
247	1420	15	0	1	0	21
297	1566	16	0	1	0	21
322	1661	12	0	1	0	21
393	1811	0	0	1	0	21
437	1912	3	0	1	0	21
540	2060	0	0	1	0	21
591	2150	0	0	1	0	21
637	2288	2	0	1	0	21
689	2382	2	0	1	0	21
785	2532	9	0	1	0	21
803	2620	3	0	1	0	21
847	2765	23	0	1	0	21
878	2861	8	0	1	0	21
913	3004	6	0	1	0	21
963	3102	3	0	1	0	21
1040	3244	1	0	1	0	21
1085	3343	3	0	1	0	21
1101	3484	26	0	1	0	21
1141	3581	4	0	1	0	21
1203	3738	0	0	1	0	21
1301	3837	2	0	1	0	21
1375	3980	6	0	1	0	21
1411	4080	1	0	1	0	21
1466	4219	1	0	1	0	21
1492	4315	0	0	1	0	21
1543	4459	1	0	1	0	21
1576	4561	0	0	1	0	21
1626	4700	0	0	1	0	21
1653	4798	5	0	1	0	21
1706	4939	1	0	1	0	21
1735	5042	0	0	1	0	21
1855	5190	2	0	1	0	21
1896	5276	3	0	1	0	21
1967	5425	2	0	1	0	21
1985	5520	0	0	1	0	21
2038	5679	5	0	1	0	21
2077	5761	3	0	1	0	21
2139	5901	1	0	1	0	21
2197	5995	4	0	1	0	21
2273	6144	1	0	1	0	21
2340	6238	5	0	1	0	21
2436	6386	2	0	1	0	21
2516	6477	3	0	1	0	21
2606	6620	16	0	1	0	21
2651	6717	2	0	1	0	21
2704	6863	6	0	1	0	21
2733	6957	3	0	1	0	21
2782	7098	1	0	1	0	21
2832	7199	2	0	1	0	21
2844	7249	2	0	1	0	21
2863	7332	1	0	1	0	21
2882	7489	2	0	1	0	21
2902	7571	6	0	1	0	21
2924	7731	2	0	1	0	21
2941	7811	1	0	1	0	21
2959	7968	7	0	1	0	21
2972	8055	26	0	1	0	21
3001	8217	6	0	1	0	21
3015	8291	16	0	1	0	21
3037	8448	3	0	1	0	21
3050	8531	12	0	1	0	21
3086	8690	7	0	1	0	21
3106	8772	19	0	1	0	21
3139	8929	6	0	1	0	21
3151	9010	0	0	1	0	21
3171	9168	3	0	1	0	21
3182	9251	11	0	1	0	21
3208	9410	14	0	1	0	21
3220	9492	9	0	1	0	21
3247	9649	7	0	1	0	21
3257	9733	11	0	1	0	21
3288	9889	0	0	1	0	21
3312	9972	4	0	1	0	21
3333	10132	4	0	1	0	21
3352	10212	1	0	1	0	21
3381	10380	7	0	1	0	21
3389	10453	12	0	1	0	21
3432	10611	4	0	1	0	21
3452	10702	1	0	1	0	21
3469	10838	2	0	1	0	21
3488	10938	2	0	1	0	21
3523	11077	2	0	1	0	21
3563	11185	6	0	1	0	21
3597	11333	4	0	1	0	21
3623	11429	5	0	1	0	21
3645	11552	1	0	1	0	21
3676	11655	1	0	1	0	21
3734	11784	1	0	1	0	21
3769	11898	1	0	1	0	21
3811	12007	2	0	1	0	21
3846	12100	0	0	1	0	21
3887	12242	2	0	1	0	21
3928	12339	0	0	1	0	21
3981	12505	2	0	1	0	21
4028	12587	4	0	1	0	21
4072	12729	0	0	1	0	21
4120	12876	2	0	1	0	21
4185	12971	2	0	1	0	21
4225	13071	2	0	1	0	21
4259	13207	3	0	1	0	21
4286	13316	2	0	1	0	21
4329	13444	1	0	1	0	21
4371	13546	2	0	1	0	21
4421	13686	0	0	1	0	21
4444	13777	0	0	1	0	21
4485	13920	12	0	1	0	21
4520	14020	1	0	1	0	21
4575	14164	17	0	1	0	21
4620	14259	2	0	1	0	21
4715	14555	1	0	1	0	21
4731	14617	1	0	1	0	21
4785	14800	0	0	1	0	21
4812	14855	0	0	1	0	21
4881	15035	1	0	1	0	21
4890	15095	0	0	1	0	21
4937	15276	2	0	1	0	21
4945	15339	10	0	1	0	21
4971	15515	1	0	1	0	21
4984	15578	2	0	1	0	21
5042	15756	1	0	1	0	21
5061	15816	2	0	1	0	21
5095	15995	4	0	1	0	21
5106	16056	2	0	1	0	21
5147	16237	12	0	1	0	21
5156	16298	1	0	1	0	21
5214	16475	1	0	1	0	21
5236	16535	0	0	1	0	21
5282	16719	2	0	1	0	21
5294	16776	0	0	1	0	21
5364	16960	10	0	1	0	21
5390	17015	0	0	1	0	21
5455	17207	8	0	1	0	21
5466	17256	9	0	1	0	21
5534	17435	4	0	1	0	21
5549	17495	6	0	1	0	21
5585	17675	20	0	1	0	21
5607	17735	2	0	1	0	21
5666	17914	4	0	1	0	21
5684	17975	2	0	1	0	21
5765	18178	5	0	1	0	21
5775	18191	1	0	1	0	21
5841	18401	0	0	1	0	21
5852	18429	2	0	1	0	21
5932	18648	0	0	1	0	21
5945	18672	1	0	1	0	21
6001	18882	2	0	1	0	21
6012	18913	9	0	1	0	21
6082	19126	1	0	1	0	21
6094	19163	1	0	1	0	21
6163	19374	1	0	1	0	21
6173	19397	1	0	1	0	21
6234	19607	0	0	1	0	21
6238	19638	17	0	1	0	21
6308	19843	2	0	1	0	21
6317	19871	14	0	1	0	21
6375	20081	8	0	1	0	21
6379	20108	0	0	1	0	21
6447	20322	6	0	1	0	21
6451	20349	1	0	1	0	21
6518	20561	4	0	1	0	21
6529	20589	2	0	1	0	21
6586	20804	5	0	1	0	21
6592	20828	14	0	1	0	21
6656	21041	1	0	1	0	21
6664	21068	9	0	1	0	21
6725	21281	6	0	1	0	21
6732	21308	0	0	1	0	21
6770	21522	6	0	1	0	21
6772	21549	26	0	1	0	21
6800	21687	22	0	1	0	21
6811	21713	4	0	1	0	21
6867	21926	4	0	1	0	21
6872	21957	7	0	1	0	21
6939	22167	4	0	1	0	21
6946	22195	3	0	1	0	21
7000	22406	1	0	1	0	21
7005	22433	1	0	1	0	21
7062	22647	1	0	1	0	21
7071	22674	8	0	1	0	21
7144	22890	0	0	1	0	21
7157	22914	6	0	1	0	21
7266	23126	2	0	1	0	21
7276	23158	6	0	1	0	21
7397	23369	2	0	1	0	21
7410	23393	3	0	1	0	21
7530	23605	0	0	1	0	21
7554	23634	2	0	1	0	21
7706	23849	2	0	1	0	21
7718	23873	2	0	1	0	21
7801	24092	3	0	1	0	21
7808	24113	2	0	1	0	21
7884	24326	5	0	1	0	21
7899	24354	1	0	1	0	21
7975	24566	1	0	1	0	21
7987	24593	2	0	1	0	21
8058	24806	1	0	1	0	21
8065	24833	0	0	1	0	21
8102	25046	14	0	1	0	21
8105	25076	4	0	1	0	21
8228	25375	3	0	1	0	21
8251	25435	0	0	1	0	21
8363	25618	2	0	1	0	21
8376	25675	9	0	1	0	21
8462	25858	1	0	1	0	21
8483	25914	6	0	1	0	21
8546	26096	2	0	1	0	21
8573	26156	0	0	1	0	21
8646	26334	0	0	1	0	21
8667	26414	6	0	1	0	21
8723	26574	4	0	1	0	21
8738	26647	3	0	1	0	21
8773	26815	9	0	1	0	21
8808	26875	1	0	1	0	21
8876	27055	0	0	1	0	21
8908	27115	2	0	1	0	21
8969	27295	0	0	1	0	21
8987	27355	1	0	1	0	21
9052	27537	5	0	1	0	21
9071	27598	3	0	1	0	21
9101	27775	6	0	1	0	21
9119	27836	9	0	1	0	21
9166	28014	1	0	1	0	21
9183	28074	4	0	1	0	21
9220	28257	2	0	1	0	21
9230	28315	4	0	1	0	21
9274	28497	5	0	1	0	21
9284	28557	4	0	1	0	21
9316	28734	0	0	1	0	21
9331	28798	5	0	1	0	21
9335	28806	0	0	1	0	21
9407	29012	8	0	1	0	21
9414	29039	6	0	1	0	21
9471	29349	0	0	1	0	21
9488	29358	0	0	1	0	21
9526	29494	6	0	1	0	21
9532	29520	1	0	1	0	21
9606	29731	2	0	1	0	21
9620	29762	4	0	1	0	21
9682	29972	3	0	1	0	21
9687	29999	6	0	1	0	21
9743	30215	1	0	1	0	21
9756	30239	0	0	1	0	21
9810	30452	0	0	1	0	21
9812	30480	15	0	1	0	21
9868	30692	6	0	1	0	21
9883	30719	4	0	1	0	21
9960	30933	2	0	1	0	21
9974	30962	1	0	1	0	21
10055	31172	5	0	1	0	21
10065	31202	2	0	1	0	21
10164	31411	1	0	1	0	21
10172	31439	1	0	1	0	21
10242	31653	1	0	1	0	21
10248	31679	1	0	1	0	21
10305	31892	3	0	1	0	21
10313	31920	3	0	1	0	21
10364	32138	6	0	1	0	21
10373	32167	3	0	1	0	21
10432	32374	1	0	1	0	21
10436	32404	17	0	1	0	21
10556	32621	0	0	1	0	21
10577	32646	3	0	1	0	21
10722	32857	2	0	1	0	21
10727	32882	4	0	1	0	21
10787	33087	1	0	1	0	21
10791	33116	0	0	1	0	21
10843	33328	1	0	1	0	21
10854	33366	14	0	1	0	21
10916	33558	1	0	1	0	21
10935	33589	1	0	1	0	21
10993	33787	1	0	1	0	21
11000	33820	0	0	1	0	21
11078	34032	3	0	1	0	21
11092	34054	0	0	1	0	21
11186	34272	0	0	1	0	21
11200	34301	0	0	1	0	21
11305	34513	1	0	1	0	21
11314	34542	9	0	1	0	21
11396	34753	1	0	1	0	21
11407	34781	0	0	1	0	21
11506	35021	0	0	1	0	21
11511	35031	1	0	1	0	21
11616	35234	1	0	1	0	21
11628	35270	0	0	1	0	21
11692	35502	17	0	1	0	21
11702	35534	1	0	1	0	21
11798	35726	3	0	1	0	21
11810	35761	1	0	1	0	21
11896	35963	0	0	1	0	21
11903	35983	7	0	1	0	21
11925	36055	8	0	1	0	21
11958	36235	0	0	1	0	21
11967	36300	7	0	1	0	21
11989	36479	1	0	1	0	21
11994	36538	5	0	1	0	21
12013	36744	39	0	1	0	21
12019	36804	5	0	1	0	21
12036	36956	5	0	1	0	21
12050	37016	4	0	1	0	21
12065	37195	18	0	1	0	21
12071	37256	3	0	1	0	21
12107	37439	1	0	1	0	21
12116	37496	13	0	1	0	21
12137	37682	25	0	1	0	21
12145	37736	12	0	1	0	21
12162	37915	23	0	1	0	21
12172	38002	2	0	1	0	21
12190	38186	23	0	1	0	21
12197	38238	1	0	1	0	21
12241	38430	20	0	1	0	21
12247	38471	9	0	1	0	21
12278	38637	12	0	1	0	21
12286	38698	6	0	1	0	21
12308	38881	4	0	1	0	21
12314	38934	12	0	1	0	21
12323	39115	13	0	1	0	21
12330	39179	32	0	1	0	21
12345	39359	25	0	1	0	21
12348	39419	4	0	1	0	21
12372	39595	17	0	1	0	21
12380	39631	12	0	1	0	21
12395	39725	17	0	1	0	21
12421	39871	2	0	1	0	21
12445	39966	0	0	1	0	21
12552	40108	1	0	1	0	21
12598	40208	7	0	1	0	21
12628	40349	1	0	1	0	21
12714	40469	1	0	1	0	21
12749	40588	11	0	1	0	21
12788	40686	6	0	1	0	21
12832	40828	16	0	1	0	21
12863	40927	2	0	1	0	21
12918	41071	0	0	1	0	21
12956	41168	2	0	1	0	21
13007	41315	1	0	1	0	21
13052	41409	0	0	1	0	21
13090	41548	16	0	1	0	21
13109	41650	3	0	1	0	21
13121	41788	20	0	1	0	21
13134	41885	2	0	1	0	21
13164	42028	17	0	1	0	21
13186	42129	5	0	1	0	21
13219	42272	3	0	1	0	21
13250	42365	0	0	1	0	21
13354	42510	15	0	1	0	21
13383	42606	0	0	1	0	21
13405	42747	14	0	1	0	21
13423	42844	0	0	1	0	21
13442	42988	14	0	1	0	21
13456	43085	9	0	1	0	21
13501	43271	2	0	1	0	21
13504	43298	3	0	1	0	21
13555	43514	2	0	1	0	21
13562	43539	3	0	1	0	21
13623	43753	1	0	1	0	21
13627	43787	10	0	1	0	21
13673	43991	5	0	1	0	21
13678	44020	3	0	1	0	21
13745	44233	6	0	1	0	21
13757	44258	2	0	1	0	21
13790	44470	0	0	1	0	21
13796	44497	13	0	1	0	21
13857	44712	6	0	1	0	21
13864	44738	0	0	1	0	21
13910	44975	0	0	1	0	21
13935	44992	0	0	1	0	21
14027	45200	1	0	1	0	21
14030	45217	1	0	1	0	21
14073	45430	10	0	1	0	21
14083	45460	1	0	1	0	21
14109	45670	2	0	1	0	21
14117	45697	7	0	1	0	21
14190	45910	4	0	1	0	21
14203	45938	1	0	1	0	21
14293	46150	2	0	1	0	21
14304	46176	2	0	1	0	21
14372	46390	0	0	1	0	21
14380	46420	1	0	1	0	21
14444	46632	13	0	1	0	21
