86 	434 	5 	2914926 	0 	725399 	69 
87 	443 	9 	1266905 	1170721 	476997 	70 
88 	449 	6 	1591613557 	79875 	1914 	56 
89 	461 	12 	0 	5 	0 	21 
90 	489 	28 	656977696 	0 	30267 	47 
91 	495 	6 	656977696 	0 	150661 	47 
92 	500 	5 	12 	0 	49145 	71 
93 	504 	4 	183861013127 	0 	838603381 	72 
94 	516 	12 	11648612586 	6265229214 	4496016 	73 
95 	536 	20 	14 	0 	4816364 	74 
96 	537 	1 	49145 	0 	49299 	75 
97 	539 	2 	2894700938 	5936542 	25 	13 
98 	553 	14 	103425 	0 	4337 	7 
99 	553 	0 	350 	128 	3167538860 	76 
100 	554 	1 	59240 	0 	3093 	43 
101 	559 	5 	4699907 	0 	200468 	44 
102 	573 	14 	52086992 	0 	52107056 	77 
103 	575 	2 	198284345 	185877495 	1061 	78 
104 	575 	0 	108463299 	75978668 	19789 	79 
105 	576 	1 	198659415 	203239619 	24737 	77 
106 	576 	0 	103483378 	54942343 	867 	78 
107 	576 	0 	433851847 	369425757 	32000 	80 
108 	577 	1 	433851847 	330203011 	1278 	79 
109 	577 	0 	4816364 	0 	1452939 	81 
110 	578 	1 	433851847 	301520637 	429 	79 
111 	578 	0 	77284382 	4283336 	394 	82 
112 	578 	0 	433851847 	242796020 	136 	79 
113 	579 	1 	103483378 	41199598 	41 	78 
114 	580 	1 	198188360 	168097295 	68 	77 
115 	580 	0 	18849200 	0 	758345 	9 
116 	584 	4 	198252741 	168071510 	433 	77 
117 	584 	0 	433851847 	330959445 	7396 	79 
118 	585 	1 	104301343 	52856492 	232 	78 
119 	585 	0 	433851847 	316433841 	623 	79 
120 	586 	1 	11960973576 	3562876144 	34938264 	83 
121 	586 	0 	11960973576 	2711333119 	32071200 	82 
122 	587 	1 	11960973576 	707944034 	5270985 	82 
123 	588 	1 	11960973576 	1651076721 	12826365 	82 
124 	597 	9 	12550109506 	0 	116443 	84 
125 	603 	6 	0 	5 	0 	21 
126 	603 	0 	3434089 	0 	5737 	85 
127 	608 	5 	46128 	50561 	15038 	86 
128 	618 	10 	1826 	0 	3289 	87 
129 	626 	8 	423315 	4 	24 	23 
130 	632 	6 	1611642 	32953 	14047 	88 
131 	639 	7 	22281044 	423 	22022483 	89 
132 	648 	9 	85852492 	202459387 	49594046 	90 
133 	660 	12 	14 	0 	112813 	91 
134 	668 	8 	2090 	340 	44 	92 
135 	675 	7 	15057 	0 	252684 	93 
136 	680 	5 	103830421 	46 	82 	94 
137 	682 	2 	255002865224 	36176517632 	16549461051 	95 
138 	684 	2 	112813 	0 	111022 	96 
139 	692 	8 	14066 	0 	177366 	97 
140 	700 	8 	0 	5 	0 	21 
141 	701 	1 	2894700938 	703 	25 	13 
142 	708 	7 	3160911129 	3165935996 	2261 	98 
143 	721 	13 	253938295 	37259173 	7677648 	99 
144 	721 	0 	253938295 	4377178 	911748 	98 
145 	721 	0 	253938295 	4098451 	771789 	98 
146 	721 	0 	253938295 	6084832 	1315380 	98 
147 	722 	1 	253938295 	2761390 	540046 	98 
148 	723 	1 	253938295 	5626011 	1085747 	98 
149 	731 	8 	25221371 	29451046 	148421 	100 
150 	745 	14 	656977696 	0 	25275 	47 
151 	753 	8 	5970663278 	0 	1210181397 	101 
152 	815 	62 	11960973576 	10939781479 	433875383 	82 
153 	817 	2 	11960973576 	2826124002 	25250073 	82 
154 	817 	0 	11960973576 	3857072879 	61205402 	82 
155 	817 	0 	11960973576 	1698915173 	13386494 	82 
156 	820 	3 	14 	0 	5618824 	102 
157 	822 	2 	548156195 	739175159 	14497 	103 
158 	827 	5 	4899323070 	30746239457 	326425888 	104 
159 	827 	0 	2678462470 	24768322273 	325637541 	105 
160 	828 	1 	2442442863 	20510222173 	169585413 	106 
161 	828 	0 	4259786863 	44381815696 	335418 	107 
162 	828 	0 	3647240568 	40362549425 	4661721327 	108 
163 	832 	4 	230188643 	61444 	11673 	109 
164 	832 	0 	36414597 	0 	325 	108 
165 	836 	4 	86969 	0 	9629268688 	110 
166 	843 	7 	0 	5 	0 	21 
167 	852 	9 	2894700938 	700 	25 	13 
168 	853 	1 	39471 	0 	2119 	43 
169 	853 	0 	5618824 	0 	3323969 	111 
170 	854 	1 	72341269 	50729392 	59 	112 
171 	859 	5 	47986548 	6054352 	224474 	113 
172 	864 	5 	72959843 	81471181 	31038416 	114 
173 	865 	1 	423315 	4 	24 	23 
174 	870 	5 	5396389012 	329531162 	157315221 	115 
175 	872 	2 	10443314 	0 	399933 	9 
176 	877 	5 	18689286117 	0 	74489 	42 
177 	906 	29 	231 	0 	279 	116 
178 	913 	7 	26457150012 	1204838973 	9512960 	117 
179 	922 	9 	1090910843 	1712170506 	1214581275 	118 
180 	922 	0 	298 	348 	190 	119 
181 	930 	8 	86413959452 	107156754709 	17489 	120 
182 	940 	10 	11692 	0 	145162 	121 
183 	941 	1 	0 	5 	0 	21 
184 	945 	4 	13 	0 	14 	122 
185 	945 	0 	46403174 	41869309 	51059276 	123 
186 	972 	27 	83 	0 	752 	124 
187 	986 	14 	14 	0 	19 	125 
188 	988 	2 	209 	0 	1815 	126 
189 	1019 	31 	2894700938 	703 	25 	13 
190 	1023 	4 	153525105 	0 	8928959 	127 
191 	1024 	1 	8201984 	0 	8147557 	128 
192 	1038 	14 	22124092 	59566412 	21337169 	129 
193 	1052 	14 	97293003929 	0 	86036891261 	130 
194 	1060 	8 	15 	0 	7365754 	131 
195 	1067 	7 	404 	121 	3677566299 	132 
196 	1068 	1 	25157 	0 	10327385842 	34 
197 	1069 	1 	48851506 	123758628 	70882729 	133 
198 	1074 	5 	48618098 	60162542 	52534789 	134 
199 	1084 	10 	0 	5 	0 	21 
200 	1089 	5 	7757927 	0 	8147901 	135 
201 	1102 	13 	7365754 	0 	4756260 	136 
202 	1104 	2 	17438 	3316 	48 	137 
203 	1107 	3 	656976046 	0 	923 	47 
204 	1111 	4 	423315 	3 	24 	23 
205 	1126 	15 	15733 	2404 	47 	138 
206 	1147 	21 	131381 	0 	4997 	44 
207 	1149 	2 	2745 	0 	195 	7 
208 	1150 	1 	17907 	0 	1013 	43 
209 	1152 	2 	4784132 	0 	205422 	9 
210 	1165 	13 	11960973576 	2631981154 	19811862 	82 
211 	1174 	9 	2087807199 	4982196271 	91030893 	139 
212 	1181 	7 	8147920 	1441917 	408323 	140 
213 	1181 	0 	8147920 	4038565 	675891 	139 
214 	1182 	1 	0 	5 	0 	21 
215 	1182 	0 	8147920 	2444137 	149469 	139 
216 	1182 	0 	8147920 	2562486 	578282 	139 
217 	1182 	0 	8147920 	3137792 	666245 	139 
218 	1183 	1 	8147920 	2084856 	511693 	139 
219 	1186 	3 	21143860698 	27841992108 	15782 	141 
220 	1196 	10 	8640042719 	0 	5216520051 	142 
221 	1197 	1 	270480577 	112364120 	23877388 	143 
222 	1201 	4 	270480577 	112362608 	23877134 	142 
223 	1201 	0 	15 	0 	137101 	144 
224 	1202 	1 	8640042719 	0 	8386243054 	141 
225 	1206 	4 	2894700938 	700 	25 	13 
226 	1219 	13 	18689286117 	0 	9399644 	42 
227 	1233 	14 	4453537 	20864172 	7031770 	145 
228 	1235 	2 	137101 	0 	81872 	146 
229 	1255 	20 	6143853643 	16056335340 	14126 	147 
230 	1281 	26 	93213728249 	141771930652 	1346790806 	148 
231 	1284 	3 	30 	0 	38 	149 
232 	1285 	1 	30 	0 	38 	150 
233 	1295 	10 	30 	0 	38 	151 
234 	1298 	3 	30 	0 	38 	152 
235 	1308 	10 	18689286117 	0 	29950 	42 
236 	1323 	15 	0 	5 	0 	21 
237 	1326 	3 	2990063 	3634309 	2168331 	153 
238 	1334 	8 	2894700938 	700 	25 	13 
239 	1347 	13 	423315 	4 	24 	23 
240 	1351 	4 	48618098 	55867624 	49373276 	133 
241 	1356 	5 	835642327 	0 	838239933 	154 
242 	1365 	9 	30 	0 	38 	155 
243 	1369 	4 	81830097 	64076900 	8943056 	156 
244 	1383 	14 	110481573644 	1321456455 	6765 	157 
245 	1391 	8 	2226 	351 	41 	158 
246 	1405 	14 	3592 	271 	3 	159 
247 	1420 	15 	0 	5 	0 	21 
248 	1422 	2 	1387527 	1527268 	123639 	69 
249 	1422 	0 	3282236780 	3572577357 	2326 	160 
250 	1423 	1 	6962250 	0 	10310431 	161 
251 	1423 	0 	1345852 	1328767 	39205 	69 
252 	1437 	14 	96 	154 	3251 	162 
253 	1444 	7 	5615 	390 	3 	163 
254 	1446 	2 	6570 	423 	3 	164 
255 	1448 	2 	656976046 	0 	949 	47 
256 	1449 	1 	30556 	0 	1698 	43 
257 	1452 	3 	1332884001 	380650650 	33775309 	165 
258 	1452 	0 	164472 	0 	7489 	44 
259 	1457 	5 	198253233 	0 	38821486 	77 
260 	1458 	1 	6232169568 	0 	382238798 	166 
261 	1460 	2 	199470299 	1485826 	863634 	167 
262 	1462 	2 	7980980 	0 	327858 	9 
263 	1464 	2 	191982347 	734527 	119087 	168 
264 	1464 	0 	675077 	0 	153 	169 
265 	1465 	1 	191982347 	1894943 	289845 	167 
266 	1465 	0 	4128130 	4942812 	20410 	170 
267 	1465 	0 	4154419 	5243821 	86677 	169 
268 	1466 	1 	21128234 	0 	30875122 	171 
269 	1476 	10 	1185252968 	686508926 	4101 	172 
270 	1482 	6 	306 	0 	19 	173 
271 	1500 	18 	10471686 	0 	7119716 	174 
272 	1502 	2 	1672555944 	0 	412453 	175 
273 	1503 	1 	2894700938 	721 	25 	13 
274 	1503 	0 	199470299 	1508791 	863634 	166 
275 	1505 	2 	3592623 	0 	6194 	176 
276 	1507 	2 	34113 	33048 	9963 	177 
277 	1508 	1 	110992308 	1281950 	984666 	178 
278 	1510 	2 	141968205 	383699145 	240705423 	179 
279 	1511 	1 	198188852 	0 	31973360 	77 
280 	1512 	1 	0 	0 	3251 	180 
281 	1513 	1 	1332884001 	380534891 	33775309 	164 
282 	1514 	1 	12233286063 	4722189987 	619325 	181 
283 	1519 	5 	621 	195 	5986111513 	182 
284 	1520 	1 	11 	0 	5105 	183 
285 	1522 	2 	794694558 	0 	176522 	184 
286 	1524 	2 	0 	0 	3251 	185 
287 	1527 	3 	1669791 	33437 	14216 	186 
288 	1530 	3 	287323002 	535729798 	274065139 	187 
289 	1530 	0 	807 	698 	3476 	188 
290 	1532 	2 	6143853643 	16052562536 	8114 	146 
291 	1534 	2 	0 	0 	3251 	189 
292 	1536 	2 	19865923218 	39071233 	654103 	190 
293 	1538 	2 	246250298 	15926114 	6101432 	191 
294 	1542 	4 	138 	47 	52 	192 
295 	1546 	4 	5105 	0 	4257 	193 
296 	1550 	4 	142867957 	302813060 	198679302 	194 
297 	1566 	16 	0 	5 	0 	21 
298 	1571 	5 	9832345 	4860609 	688579 	195 
299 	1580 	9 	9982 	0 	171288 	196 
300 	1584 	4 	856561 	0 	174230 	197 
301 	1584 	0 	109586 	0 	6897457 	198 
302 	1584 	0 	18689286117 	0 	7752405 	42 
303 	1588 	4 	56779 	85966 	22459 	199 
304 	1589 	1 	423315 	4 	24 	23 
305 	1603 	14 	7007418572 	3906047919 	1780 	200 
306 	1605 	2 	14236 	0 	181316 	201 
307 	1610 	5 	86888672 	257777 	25804 	202 
308 	1612 	2 	176552 	62 	56 	203 
309 	1613 	1 	11691278 	7575 	2678 	201 
310 	1615 	2 	2894700938 	5989591 	25 	13 
311 	1616 	1 	320563919 	84812268 	3179176 	204 
312 	1619 	3 	185374877 	742682481 	473719754 	205 
313 	1620 	1 	843598353 	0 	1934744594 	206 
314 	1630 	10 	84216161 	5091594 	117 	207 
315 	1630 	0 	17591004 	0 	21385758 	208 
316 	1631 	1 	150916 	0 	173609 	209 
317 	1634 	3 	224501 	379534 	109045 	210 
318 	1647 	13 	433851847 	315828918 	4508 	79 
319 	1648 	1 	433851847 	316608185 	4561 	79 
320 	1648 	0 	104145865 	53774699 	2742 	78 
321 	1649 	1 	185374638 	741510606 	473719754 	211 
322 	1661 	12 	0 	5 	0 	21 
323 	1664 	3 	0 	0 	3251 	212 
324 	1665 	1 	0 	0 	3251 	213 
325 	1670 	5 	0 	0 	3251 	214 
326 	1671 	1 	0 	0 	3251 	215 
327 	1672 	1 	159 	242 	3310 	216 
328 	1682 	10 	198252741 	181690157 	6066 	77 
329 	1687 	5 	415299322 	1657646315 	840331290 	217 
330 	1693 	6 	76 	159 	3264 	218 
331 	1693 	0 	7204 	3816 	4524 	219 
332 	1693 	0 	74261459 	60571151 	522 	220 
333 	1694 	1 	33503129 	10777393 	3188 	221 
334 	1696 	2 	734 	333 	3392 	222 
335 	1700 	4 	0 	0 	3251 	223 
336 	1703 	3 	67190014 	133410445 	19462104 	224 
337 	1704 	1 	301 	856 	3496 	225 
338 	1711 	7 	336 	154 	3251 	226 
339 	1712 	1 	241 	1309 	3396 	227 
340 	1716 	4 	109064 	0 	57110 	228 
341 	1718 	2 	1623 	0 	477 	229 
342 	1718 	0 	133435 	0 	130537 	230 
343 	1718 	0 	10015 	0 	9648 	231 
344 	1719 	1 	4400 	0 	2942 	232 
345 	1719 	0 	2077 	5211 	4309 	233 
346 	1720 	1 	22251 	329997 	23925 	234 
347 	1721 	1 	24259 	0 	21892 	235 
348 	1721 	0 	3791 	0 	242 	236 
349 	1724 	3 	0 	0 	3251 	237 
350 	1730 	6 	0 	0 	3251 	238 
351 	1730 	0 	0 	0 	3251 	239 
352 	1730 	0 	0 	0 	3251 	240 
353 	1730 	0 	0 	0 	3251 	241 
354 	1730 	0 	2366 	3474 	1019 	242 
355 	1731 	1 	23219118 	34866863 	183394 	243 
356 	1733 	2 	48 	0 	13 	244 
357 	1736 	3 	30 	0 	38 	245 
358 	1737 	1 	30 	0 	38 	246 
359 	1744 	7 	0 	0 	3251 	247 
360 	1746 	2 	96 	154 	3251 	248 
361 	1760 	14 	0 	0 	3251 	249 
362 	1767 	7 	30 	0 	38 	250 
363 	1769 	2 	113675 	0 	4914 	7 
364 	1769 	0 	84381 	0 	73979079624 	251 
365 	1770 	1 	30 	0 	38 	252 
366 	1770 	0 	27402 	0 	1477 	43 
367 	1772 	2 	298 	368 	3357 	253 
368 	1772 	0 	30 	0 	38 	254 
369 	1773 	1 	27008600 	0 	267 	255 
370 	1775 	2 	234638536 	63429 	11813 	254 
371 	1775 	0 	298598 	0 	12888 	44 
372 	1777 	2 	198188360 	153754265 	280 	77 
373 	1778 	1 	689017 	0 	736830 	256 
374 	1779 	1 	30 	0 	38 	257 
375 	1781 	2 	0 	0 	3251 	258 
376 	1781 	0 	0 	0 	3251 	259 
377 	1783 	2 	3737476 	0 	164563 	9 
378 	1783 	0 	0 	0 	3251 	260 
379 	1784 	1 	57129 	0 	1145739 	261 
380 	1784 	0 	0 	0 	3251 	262 
381 	1785 	1 	0 	0 	3251 	263 
382 	1786 	1 	0 	0 	3251 	264 
383 	1789 	3 	5692 	109674 	9627 	265 
384 	1789 	0 	30 	0 	38 	266 
385 	1790 	1 	0 	0 	3251 	267 
386 	1795 	5 	57 	49 	58 	268 
387 	1796 	1 	103350620 	0 	24981957 	78 
388 	1796 	0 	0 	0 	3251 	269 
389 	1799 	3 	128 	685 	3427 	270 
390 	1808 	9 	2894700938 	703 	25 	13 
391 	1810 	2 	33504641 	8672492 	3188 	271 
392 	1811 	1 	0 	0 	3251 	272 
393 	1811 	0 	0 	5 	0 	21 
394 	1812 	1 	14 	535 	3397 	273 
395 	1818 	6 	12435 	0 	13122 	274 
396 	1820 	2 	48 	154 	3251 	275 
397 	1821 	1 	85594002 	0 	90048346 	276 
398 	1824 	3 	21335178 	0 	21220439 	277 
399 	1827 	3 	1023 	3057 	3710 	278 
400 	1828 	1 	105873617 	57084037 	7149 	78 
401 	1830 	2 	0 	0 	3251 	279 
402 	1831 	1 	198421108 	192807593 	9038 	77 
403 	1833 	2 	0 	0 	3251 	280 
404 	1834 	1 	433851847 	349001885 	11499 	79 
405 	1839 	5 	0 	0 	3251 	281 
406 	1846 	7 	0 	0 	3251 	282 
407 	1847 	1 	43145 	0 	56369 	283 
408 	1848 	1 	67844 	0 	88709 	284 
409 	1848 	0 	270028 	0 	362648 	285 
410 	1849 	1 	144 	154 	3251 	286 
411 	1849 	0 	86947 	0 	116254 	287 
412 	1850 	1 	82193 	0 	109669 	288 
413 	1852 	2 	0 	0 	3251 	289 
414 	1852 	0 	0 	0 	3251 	290 
415 	1855 	3 	423315 	4 	24 	23 
416 	1857 	2 	2544548 	6601278 	47 	291 
417 	1858 	1 	423 	374 	3330 	292 
418 	1859 	1 	2544548 	8154644 	60 	290 
419 	1860 	1 	0 	0 	3251 	293 
420 	1865 	5 	1076 	3628 	3714 	294 
421 	1867 	2 	150176 	225719 	149130 	295 
422 	1873 	6 	131 	0 	220 	296 
423 	1879 	6 	0 	0 	3251 	297 
424 	1882 	3 	0 	0 	3251 	298 
425 	1885 	3 	30 	0 	38 	299 
426 	1891 	6 	2984 	2987 	4330 	300 
427 	1892 	1 	30 	0 	38 	301 
428 	1893 	1 	433851847 	0 	57552636 	79 
429 	1895 	2 	2502745052 	4480307181 	22267180 	302 
430 	1899 	4 	48 	154 	3251 	303 
431 	1900 	1 	603 	192 	5663988941 	304 
432 	1904 	4 	0 	0 	3251 	305 
433 	1905 	1 	228 	396 	3329 	306 
434 	1906 	1 	30 	0 	38 	307 
435 	1908 	2 	0 	0 	3251 	308 
436 	1909 	1 	0 	0 	3251 	309 
437 	1912 	3 	0 	5 	0 	21 
438 	1913 	1 	30 	0 	38 	310 
439 	1913 	0 	610 	1065 	3642 	311 
440 	1914 	1 	30 	0 	38 	312 
441 	1914 	0 	30 	0 	38 	313 
442 	1914 	0 	30 	0 	38 	314 
443 	1915 	1 	8904205 	0 	8902428 	315 
444 	1917 	2 	30 	0 	38 	316 
445 	1918 	1 	13994 	10113 	25 	317 
446 	1920 	2 	0 	0 	3251 	318 
447 	1921 	1 	102532656 	0 	22162106 	78 
448 	1921 	0 	0 	0 	3251 	319 
449 	1921 	0 	48 	154 	3251 	320 
450 	1922 	1 	103350128 	55385216 	4533 	78 
451 	1923 	1 	8042 	4646 	25 	321 
452 	1928 	5 	0 	0 	3251 	322 
453 	1928 	0 	0 	0 	3251 	323 
454 	1929 	1 	0 	0 	3251 	324 
455 	1930 	1 	0 	0 	3251 	325 
456 	1931 	1 	0 	0 	3251 	326 
457 	1932 	1 	30 	0 	38 	327 
458 	1934 	2 	30 	0 	38 	328 
459 	1935 	1 	30 	0 	38 	329 
460 	1935 	0 	30 	0 	38 	330 
461 	1935 	0 	0 	0 	3251 	331 
462 	1936 	1 	30 	0 	38 	332 
463 	1937 	1 	30 	0 	38 	333 
464 	1939 	2 	96 	154 	3251 	334 
465 	1939 	0 	107374182 	0 	135627537 	335 
466 	1939 	0 	0 	0 	3251 	336 
467 	1940 	1 	30 	0 	38 	337 
468 	1940 	0 	30 	0 	38 	338 
469 	1941 	1 	30 	0 	38 	339 
470 	1942 	1 	96 	154 	3251 	340 
471 	1943 	1 	0 	0 	3251 	341 
472 	1945 	2 	2806 	5213 	5048 	342 
473 	1945 	0 	30 	0 	38 	343 
474 	1945 	0 	30 	0 	38 	344 
475 	1946 	1 	107374182 	0 	202296072 	345 
476 	1946 	0 	0 	0 	3251 	346 
477 	1947 	1 	30 	0 	38 	347 
478 	1949 	2 	30 	0 	38 	348 
479 	1949 	0 	30 	0 	38 	349 
480 	1949 	0 	2805427 	940849 	781716 	350 
481 	1949 	0 	239 	261 	152 	351 
482 	1951 	2 	30 	0 	38 	352 
483 	1951 	0 	0 	0 	3251 	353 
484 	1953 	2 	0 	0 	3251 	354 
485 	1953 	0 	13141 	0 	111307 	355 
486 	1954 	1 	56317816 	0 	85765113 	356 
487 	1954 	0 	30 	0 	38 	357 
488 	1954 	0 	30 	0 	38 	358 
489 	1954 	0 	0 	0 	3251 	359 
490 	1954 	0 	30 	0 	38 	360 
491 	1956 	2 	48 	154 	3251 	361 
492 	1956 	0 	173 	519 	3410 	362 
493 	1957 	1 	45 	222 	3323 	363 
494 	1959 	2 	30 	0 	38 	364 
495 	1959 	0 	30 	0 	38 	365 
496 	1959 	0 	33382 	552342 	41505 	366 
497 	1963 	4 	0 	0 	3251 	367 
498 	1966 	3 	594 	1385 	3481 	368 
499 	1967 	1 	11832 	0 	146907 	369 
500 	1969 	2 	2290 	365 	41 	370 
501 	1980 	11 	528343 	324075 	477226 	371 
502 	1981 	1 	15741 	2420 	47 	372 
503 	1990 	9 	96 	154 	3251 	373 
504 	1995 	5 	881 	7641 	3796 	374 
505 	1999 	4 	1763 	2105 	3833 	375 
506 	2001 	2 	2894700938 	703 	25 	13 
507 	2002 	1 	0 	0 	3251 	376 
508 	2008 	6 	0 	0 	3251 	377 
509 	2008 	0 	2418 	4184 	4574 	378 
510 	2009 	1 	509 	3183 	3540 	379 
511 	2010 	1 	351 	701 	3408 	380 
512 	2010 	0 	18 	154 	3251 	381 
513 	2011 	1 	336 	154 	3251 	382 
514 	2013 	2 	0 	0 	3251 	383 
515 	2019 	6 	0 	0 	3251 	384 
516 	2023 	4 	0 	0 	3251 	385 
517 	2024 	1 	0 	0 	3251 	386 
518 	2025 	1 	0 	0 	3251 	387 
519 	2025 	0 	0 	0 	3251 	388 
520 	2026 	1 	433851847 	0 	50267939 	79 
521 	2027 	1 	0 	0 	3251 	389 
522 	2029 	2 	0 	0 	3251 	390 
523 	2031 	2 	0 	0 	3251 	391 
524 	2033 	2 	0 	0 	3251 	392 
525 	2034 	1 	0 	0 	3251 	393 
526 	2035 	1 	0 	0 	3251 	394 
527 	2036 	1 	0 	0 	3251 	395 
528 	2038 	2 	0 	0 	3251 	396 
529 	2038 	0 	0 	0 	3251 	397 
530 	2038 	0 	0 	0 	3251 	398 
531 	2039 	1 	0 	0 	3251 	399 
532 	2045 	6 	0 	0 	3251 	400 
533 	2046 	1 	0 	0 	3251 	401 
534 	2048 	2 	0 	0 	3251 	402 
535 	2050 	2 	0 	0 	3251 	403 
536 	2050 	0 	603 	800 	3511 	404 
537 	2056 	6 	50 	0 	0 	34 
538 	2058 	2 	7276 	26545 	9934 	405 
539 	2060 	2 	0 	0 	3251 	406 
540 	2060 	0 	0 	3 	0 	21 
541 	2067 	7 	2803 	0 	387 	407 
542 	2070 	3 	243525 	0 	15620 	408 
543 	2071 	1 	78116 	0 	4873 	409 
544 	2074 	3 	3315674524 	3584424149 	2356 	410 
545 	2077 	3 	288 	154 	3251 	411 
546 	2080 	3 	36648 	62403 	94 	412 
547 	2080 	0 	1866 	2855 	113 	413 
548 	2081 	1 	26 	192 	3289 	414 
549 	2081 	0 	75245 	115298 	117 	415 
550 	2082 	1 	68276 	102687 	122 	416 
551 	2083 	1 	430 	612 	3376 	417 
552 	2083 	0 	48 	154 	3251 	418 
553 	2087 	4 	295325 	470540 	400 	419 
554 	2090 	3 	0 	0 	3251 	420 
555 	2090 	0 	144 	154 	3251 	421 
556 	2091 	1 	129 	630 	3404 	422 
557 	2094 	3 	171 	0 	1198 	423 
558 	2096 	2 	191 	266 	3376 	424 
559 	2096 	0 	0 	0 	3251 	425 
560 	2097 	1 	0 	0 	3251 	426 
561 	2101 	4 	21765235280 	27841631397 	15783 	427 
562 	2104 	3 	279 	249 	3291 	428 
563 	2105 	1 	296132017 	1021618826 	24836 	429 
564 	2106 	1 	2068 	17900 	4979 	430 
565 	2109 	3 	74839923 	137017727 	20680393 	431 
566 	2110 	1 	4532 	12970 	7128 	432 
567 	2111 	1 	201594 	0 	7502 	43 
568 	2112 	1 	6721243388 	1784240843 	239807503 	433 
