7290	54
3489	96
7288	52
9423	52
7292	45
9681	42
7774	41
7836	75
7660	37
2220	35
17087	66
114	33
2348	64
1625	31
3349	28
10583	27
13960	23
2858	26
4000	46
15116	23
5587	40
1470	17
9488	38
15518	12
12491	22
8363	11
2321	20
5670	10
6411	15
10950	15
1183	8
4490	8
2748	12
1654	11
7905	10
5891	9
2883	5
4102	5
11221	8
3970	3
5910	5
613	3
9100	3
15814	3
4106	4
1196	3
1290	3
3000	3
4035	3
4539	3
8242	3
126	2
5614	2
9870	2
13023	2
16837	2
6533	2
69	1
16848	1
17008	1
1110	1
1355	1
1433	1
2100	1
2325	1
2326	1
2329	1
2330	1
2724	1
3270	1
3276	1
3290	1
3296	1
3520	1
3586	1
4009	1
4043	1
4045	1
4101	1
4109	1
4111	1
4156	1
4328	1
5567	1
5588	1
5640	1
5774	1
6119	1
6344	1
6401	1
6416	1
6496	1
6498	1
6563	1
6689	1
6712	1
6840	1
7493	1
7635	1
8053	1
8103	1
8105	1
8121	1
9172	1
9490	1
9513	1
9525	1
10078	1
10471	1
10870	1
11061	1
11082	1
11472	1
11827	1
12454	1
12462	1
13306	1
13469	1
14278	1
14947	1
15151	3749
11682	2504
4952	2306
12935	1925
3325	1715
6567	1587
12573	1467
7373	1397
10910	1150
12016	566
6135	1068
10972	1022
16754	810
10770	794
14431	787
2155	749
2335	748
15711	690
12634	689
9080	684
1112	664
156	659
6465	633
8806	522
1516	480
1515	479
6852	476
13004	454
1797	453
4467	426
15050	422
13910	413
8368	402
7702	336
16244	326
12662	242
3799	312
15205	309
9689	300
9690	300
3059	298
9050	293
13831	278
14164	278
15311	262
14366	246
14614	246
15234	245
12680	208
12676	240
11460	236
2178	191
6307	212
11077	207
5090	188
4050	183
3323	172
15328	172
2476	168
12677	80
9132	143
9211	141
16859	69
12679	100
8057	128
8058	128
16714	126
10960	126
17089	125
3692	120
10461	116
14043	96
12678	94
10885	77
4791	104
12669	98
4848	97
2945	96
13965	83
8085	92
15289	91
16241	90
2965	89
10367	89
9017	87
11617	79
11102	84
9424	44
9496	76
3828	81
6395	80
13484	79
9234	78
7171	77
13554	77
604	76
4108	76
6309	76
6310	76
7364	76
10536	76
11039	75
16934	75
2648	74
6691	74
6766	70
4308	72
6342	67
6390	71
17105	69
16858	69
17113	69
8407	69
6453	68
10852	68
6428	67
10884	35
8186	63
165	56
16903	61
10945	32
6624	56
12685	55
3052	54
16069	54
10922	39
16664	50
14778	50
15670	50
16494	49
3477	49
16967	48
6299	43
10981	41
9119	37
2494	46
14533	46
12638	37
5764	43
9421	43
12330	43
14683	43
4056	42
3605	41
6278	41
10331	41
10991	41
12333	41
10063	38
16662	40
17036	40
5593	40
6619	34
10161	39
166	38
8764	36
4082	38
9427	38
146	37
9419	37
3699	22
580	36
581	36
1439	36
5074	35
9441	35
2638	34
11036	34
978	34
6102	34
7824	34
9463	34
9629	34
14640	33
14314	32
10914	32
6641	27
3197	30
12446	30
12504	29
15388	29
6632	24
5407	16
15177	28
10777	27
3698	16
5417	26
13282	26
4642	15
4112	25
9500	25
14771	25
8376	14
8377	14
7907	24
4461	13
8378	13
12484	23
108	22
1479	22
8009	22
8820	16
15111	21
10452	12
1500	20
6656	20
9564	19
9045	19
14761	19
2269	18
2621	18
11720	18
14824	18
1265	17
1469	17
12707	17
4617	16
1214	16
7327	16
8364	11
6358	9
6304	15
10748	15
11635	15
16623	14
1497	12
16743	14
5391	14
10747	14
12363	14
12351	13
4389	9
2	13
2798	13
12941	13
1554	12
3697	12
4138	12
4486	12
4637	12
4641	12
4735	12
6696	12
7942	12
8375	12
14637	12
14904	12
15380	12
7144	7
6711	11
6841	11
7869	11
8099	11
12033	11
1316	8
8381	8
56	10
175	10
2993	10
3007	10
3690	10
5626	10
8093	10
10528	10
15724	10
16052	10
16097	10
3602	9
10091	9
12468	8
7846	6
2356	8
3195	8
3757	8
7192	8
7375	8
9011	8
9613	8
11220	8
12365	8
3688	7
5109	7
9943	7
10968	7
14943	7
15216	7
1941	6
1328	6
2175	6
2535	6
4219	6
4388	6
6728	6
8866	6
10368	6
12646	6
4103	5
10246	5
11040	5
6476	4
16911	5
1952	5
3648	5
3691	5
3696	5
4256	5
6657	5
6700	5
8775	5
9555	5
10232	5
14921	5
11029	3
15158	3
1315	4
1436	4
2123	4
2620	4
4302	4
4351	4
5042	4
7448	4
7845	4
7901	4
8380	4
8765	4
8776	4
8777	4
9257	4
9697	4
9698	4
10347	4
10836	4
12312	4
12674	4
12704	4
13756	4
13909	4
15129	4
15401	4
15540	4
16362	3
866	3
1098	3
3754	3
4446	3
4704	3
4984	3
5510	3
6075	3
6349	3
6678	3
7137	3
10009	3
10533	3
167	2
12350	2
12893	2
13687	2
14369	2
16607	2
16621	2
254	2
16674	2
16770	2
16836	2
16852	2
16887	2
16960	2
16996	2
17022	2
633	2
17066	2
897	2
1258	2
1339	2
1531	2
1551	2
2244	2
2559	2
2562	2
2726	2
2910	2
2960	2
3027	2
3238	2
3430	2
3560	2
3738	2
3762	2
3904	2
3944	2
3969	2
4398	2
4562	2
4771	2
5572	2
5576	2
5699	2
5718	2
6251	2
6492	2
6531	2
6574	2
6814	2
7217	2
7478	2
7483	2
7771	2
8681	2
8994	2
9435	2
9748	2
9886	2
10034	2
10094	2
10225	2
10245	2
10326	2
10507	2
10515	2
10604	2
10616	2
10722	2
10862	2
10953	2
10989	2
11045	2
11134	2
11463	2
11954	2
12108	2
12169	2
12295	2
12534	2
12953	2
13203	2
13284	2
13575	2
13931	2
13991	2
14251	2
14255	2
14330	2
14547	2
14666	2
14667	2
15107	2
15214	2
15396	2
15430	2
15527	2
15981	2
16433	1
16474	1
113	1
133	1
16560	1
169	1
201	1
16618	1
16620	1
16671	1
16677	1
16766	1
16772	1
16778	1
16787	1
16832	1
16838	1
16867	1
465	1
507	1
16937	1
16968	1
16974	1
571	1
588	1
17006	1
606	1
17024	1
17055	1
647	1
17067	1
17084	1
17091	1
17092	1
685	1
17116	1
17124	1
934	1
1036	1
1065	1
1066	1
1067	1
1068	1
1069	1
1071	1
1072	1
1073	1
1074	1
1113	1
1115	1
1116	1
1117	1
1191	1
1200	1
1228	1
1243	1
1245	1
1254	1
1255	1
1297	1
1440	1
1466	1
1491	1
1552	1
1589	1
1641	1
1648	1
1649	1
1986	1
1991	1
2121	1
2134	1
2341	1
2342	1
2343	1
2345	1
2346	1
2360	1
2377	1
2426	1
2522	1
2563	1
2605	1
2787	1
2828	1
2898	1
3026	1
3063	1
3096	1
3139	1
3206	1
3282	1
3286	1
3362	1
3369	1
3498	1
3549	1
3642	1
3789	1
3830	1
3978	1
4090	1
4155	1
4162	1
4166	1
4180	1
4185	1
4216	1
4220	1
4235	1
4260	1
4267	1
4312	1
4335	1
4410	1
4469	1
4532	1
4614	1
4655	1
4715	1
4753	1
4777	1
4805	1
4817	1
4965	1
5036	1
5156	1
5299	1
5384	1
5560	1
5564	1
5566	1
5702	1
5708	1
5758	1
5863	1
5908	1
5919	1
5978	1
6001	1
6024	1
6025	1
6071	1
6085	1
6254	1
6259	1
6287	1
6288	1
6295	1
6347	1
6348	1
6374	1
6442	1
6482	1
6546	1
6552	1
6570	1
6578	1
6579	1
6580	1
6585	1
6589	1
6597	1
6653	1
6707	1
6720	1
6740	1
6745	1
6833	1
6857	1
6870	1
6885	1
6931	1
6985	1
7066	1
7071	1
7179	1
7201	1
7278	1
7475	1
7587	1
7740	1
7748	1
7809	1
7978	1
7997	1
8043	1
8096	1
8098	1
8106	1
8110	1
8212	1
8213	1
8286	1
8557	1
8669	1
8670	1
8671	1
8672	1
8676	1
8678	1
8682	1
8683	1
8684	1
8685	1
8689	1
8690	1
8693	1
8701	1
8762	1
8792	1
8800	1
8801	1
8803	1
8812	1
8850	1
9061	1
9085	1
9115	1
9198	1
9222	1
9224	1
9287	1
9319	1
9402	1
9438	1
9548	1
9591	1
9614	1
9699	1
9766	1
9839	1
9875	1
9877	1
9899	1
9941	1
9957	1
9962	1
9972	1
9985	1
10001	1
10057	1
10192	1
10268	1
10304	1
10307	1
10351	1
10352	1
10353	1
10455	1
10470	1
10484	1
10545	1
10548	1
10577	1
10606	1
10619	1
10635	1
10639	1
10704	1
10730	1
10768	1
10794	1
10799	1
10816	1
10856	1
10912	1
10995	1
11012	1
11138	1
11160	1
11189	1
11327	1
11452	1
11455	1
11594	1
11904	1
11926	1
11960	1
11990	1
12010	1
12011	1
12012	1
12026	1
12032	1
12090	1
12098	1
12105	1
12113	1
12133	1
12164	1
12165	1
12208	1
12212	1
12220	1
12222	1
12237	1
12239	1
12240	1
12241	1
12245	1
12257	1
12259	1
12260	1
12270	1
12287	1
12297	1
12310	1
12313	1
12319	1
12335	1
12336	1
12337	1
12346	1
12347	1
12358	1
12359	1
12372	1
12373	1
12539	1
12549	1
12552	1
12595	1
12672	1
12684	1
12687	1
12940	1
12956	1
13038	1
13042	1
13109	1
13191	1
13193	1
13525	1
13688	1
13694	1
13720	1
13770	1
14041	1
14047	1
14190	1
14322	1
14329	1
14354	1
14360	1
14363	1
14399	1
14434	1
14554	1
14624	1
14629	1
14636	1
14641	1
14655	1
14668	1
14681	1
14687	1
14692	1
14798	1
14841	1
14848	1
14859	1
14866	1
14871	1
14874	1
14923	1
14936	1
14948	1
15100	1
15108	1
15119	1
15249	1
15255	1
15258	1
15317	1
15344	1
15361	1
15378	1
15391	1
15392	1
15393	1
15394	1
15397	1
15398	1
15411	1
15429	1
15516	1
15552	1
15594	1
15676	1
15706	1
15748	1
15749	1
15751	1
15773	1
15833	1
15853	1
15863	1
15921	1
15922	1
15967	1
16061	1
16071	1
16087	1
16130	1
16143	1
16196	1
16265	1
11685	12680
10700	6908
11597	6881
17098	6858
11632	5717
11629	5435
14573	5133
14438	4864
14430	4352
14468	4141
14503	4090
14515	4078
11592	4061
11670	4017
11591	3795
11726	3667
10429	3319
11598	3082
4076	3060
4075	3029
953	2788
14462	2781
11779	2765
13632	2733
15524	2700
3109	2692
10671	2598
15514	2572
13218	2566
16676	2434
11426	2384
8148	2317
4953	2308
15735	2215
4403	2210
9239	2205
3998	2147
608	2108
16962	2090
6997	2084
16195	2076
720	2008
7227	1980
12322	1980
2005	1969
15695	1952
1142	1940
7835	1936
15933	1933
3095	1932
15874	1931
16142	1906
8143	1866
8423	1820
2447	1748
2550	1748
14650	1740
15731	1736
15647	1717
14280	1660
7765	1658
7667	1656
9895	1630
15918	1630
16566	1601
16627	1584
9072	1578
8609	1576
7162	1565
13319	1559
14178	1548
2528	1541
95	1520
9138	1495
9139	1495
9242	1494
10802	1494
12625	1490
2452	1485
10208	1481
11683	1467
12574	1467
11031	1448
7374	1397
13788	1365
13789	1355
2587	1348
10911	1311
15349	1269
10396	1265
16558	1262
2407	1254
1312	1249
15425	1226
4759	1205
4980	1205
13019	1182
3118	1174
13188	1106
72	1096
6798	1088
6136	1068
3088	1062
6545	1034
10973	1023
13611	1023
2032	1018
6685	1017
6475	1011
13178	1010
1097	1007
12111	988
2215	987
5366	982
10691	976
6818	975
15504	970
6329	958
15716	948
5501	930
13993	927
6918	918
7988	918
6379	912
13654	903
9666	894
12088	886
10657	870
655	833
15059	823
4405	820
13792	820
2453	809
2276	808
10771	794
6755	780
6097	774
1530	772
16712	770
3856	770
16945	768
14698	763
6754	755
1966	753
5787	752
1980	746
1587	745
15188	745
2506	742
1432	739
5698	729
9858	722
15957	718
9192	714
14168	714
2035	713
839	712
2667	710
7450	707
2059	706
7382	701
4821	700
15712	690
12658	689
12659	689
12661	689
1538	686
1716	685
9081	684
9714	684
1985	681
1989	674
593	673
8392	673
8774	673
1143	672
1758	670
9688	669
1975	664
10475	660
157	659
1711	659
3744	658
7213	650
16532	636
957	636
1633	633
16399	633
956	627
6181	618
1959	614
4253	606
11803	605
14316	600
16878	590
5828	590
6807	584
130	580
15253	580
1558	575
3686	575
10658	571
1661	569
13891	565
1653	560
5028	560
8112	559
5632	557
148	556
16242	556
12294	554
12643	554
5604	552
5605	549
15709	544
9104	540
9125	540
556	538
558	538
560	538
568	538
4522	536
4523	536
12719	520
753	519
754	519
864	517
7207	517
120	516
2483	516
2432	515
16890	509
10679	506
8404	503
16755	500
15308	498
6764	494
11797	492
6338	488
6340	488
16440	487
16628	487
14453	486
16441	485
16629	484
14432	484
14891	484
16160	484
5502	483
12537	476
16343	476
14672	470
15852	469
6744	468
6827	467
6353	456
13005	454
1798	453
16831	435
4468	426
6753	426
11432	422
7336	420
25	419
16490	418
6141	417
13911	414
8047	412
10898	412
2481	411
8369	402
4133	394
7215	394
7987	392
5343	389
15192	381
9214	380
9028	377
3328	374
4025	374
8120	374
2287	373
8249	373
8128	362
4796	361
12262	354
3946	353
4093	350
4860	347
11216	346
4382	345
14027	345
15840	343
2936	338
6903	337
16919	336
8546	336
10497	326
10600	325
10739	324
11095	323
16910	322
10235	320
1194	316
7703	316
14647	313
2482	312
3800	312
2459	311
9465	307
11115	306
13117	306
11951	305
9706	303
2261	301
5524	301
10187	300
849	295
8637	295
9051	293
4644	291
16797	290
9343	288
14715	285
11812	284
9150	282
11125	281
3469	280
13318	278
14000	278
14079	278
14105	278
14213	278
12698	276
9686	274
16296	274
4627	271
16953	268
2567	266
13964	262
13973	262
15312	262
4551	261
9703	252
11388	252
15418	252
3240	251
5839	248
8064	248
14367	246
14615	246
9740	245
15235	245
2480	242
9643	240
15421	236
1285	235
10499	235
15760	235
5295	231
8386	231
6209	227
7599	221
16485	218
3536	218
13515	213
16002	212
11583	211
12787	211
8544	208
11078	207
12205	206
13912	206
2948	204
12785	204
2849	201
6250	200
7664	200
16900	199
6125	199
4350	198
8889	198
9300	197
11794	195
1482	194
6727	193
12063	193
1054	192
16735	191
1198	190
17070	188
5091	188
5093	188
2054	187
7780	187
13303	186
1262	185
9553	185
13848	185
10406	184
12696	184
13856	184
13899	184
13922	184
2142	183
2211	182
11458	182
2542	181
10552	180
9176	179
16577	178
9191	178
4780	176
1219	175
2315	175
6889	174
15455	172
15271	171
6805	170
2398	169
12633	169
3272	168
3324	168
16777	167
851	167
7443	165
15268	164
14915	162
6185	160
15337	159
117	158
7926	157
13786	157
5188	156
5241	156
5251	156
5285	156
5286	156
5311	156
15314	156
9702	155
15300	155
3307	154
11673	153
15301	153
15369	152
4013	151
14275	149
14398	149
6339	148
10874	146
5953	144
9133	144
16031	144
6078	143
10488	143
11588	142
12097	142
9212	141
9888	141
16540	140
2202	139
2475	139
2977	138
8409	137
8632	137
8824	136
9016	136
13936	135
718	134
12269	134
16506	133
14801	132
9140	131
427	130
4022	130
13734	130
15386	130
7140	128
8036	128
5611	127
13248	127
16715	126
7357	126
8123	126
10961	126
14261	126
4404	125
5522	125
13293	125
59	124
11385	124
21	123
1928	123
7142	122
11254	122
2649	121
3693	120
4084	120
12124	120
15846	120
190	119
1260	119
949	118
1685	118
1700	118
2066	118
4700	118
5917	118
6980	118
8113	118
8688	118
14375	118
14743	118
14935	118
6009	117
15254	117
15350	117
16503	116
2729	116
2885	116
8156	116
10153	116
10408	116
10479	116
10692	116
10751	116
14109	116
16238	116
16679	114
16702	114
10928	114
11184	114
2157	113
4489	113
5888	113
7130	113
9042	113
13205	112
13206	112
1079	111
3907	111
9707	111
15520	111
17017	110
12291	110
14045	110
6587	109
13335	109
16909	108
8235	108
13815	108
5356	107
6756	107
7844	107
14402	107
1656	106
8276	106
9901	106
11212	105
9867	103
12498	103
11202	102
14618	102
2746	101
12521	101
7986	100
9812	100
15208	100
6719	99
7115	99
10597	99
4951	98
9926	98
11111	98
4849	97
2098	96
4768	96
13013	96
16647	93
11291	93
4879	92
8086	92
10936	92
9546	91
9831	91
3543	90
3547	90
6012	90
10421	90
12531	90
5904	89
2144	88
9018	88
6013	87
15714	87
5921	86
7924	86
12967	86
15246	86
15321	86
16642	85
16105	85
3542	84
3888	84
6722	84
3794	83
13966	83
14097	83
10099	82
11491	82
11663	82
11908	82
16298	82
6396	80
8569	80
11489	80
16123	80
16488	79
16489	79
16549	79
3562	79
5594	79
5785	79
8159	79
8191	79
8223	79
11618	79
11796	79
16538	78
3332	78
3567	78
4426	78
8255	78
9235	78
13359	78
4049	77
4141	77
4293	77
4589	77
6884	77
7172	77
10886	77
10933	77
11028	77
13555	77
84	76
16898	76
605	76
17031	76
2518	76
6849	76
7365	76
9497	76
10537	76
13683	76
3247	75
8427	75
8717	75
12955	75
13621	75
13622	75
15602	75
181	74
1537	74
1619	74
3973	74
6692	74
13187	74
4453	73
7315	73
9617	73
16689	72
3962	72
4309	72
8006	72
8017	72
12690	72
14544	72
6391	71
6770	71
8795	71
29	70
73	70
737	70
785	70
860	70
3308	70
3645	70
3865	70
3875	70
5931	70
8232	70
8253	70
8343	70
14990	70
14999	70
15003	70
16651	69
16851	69
16860	69
16861	69
16865	69
16870	69
16905	69
16920	69
17034	69
17106	69
17114	69
4558	69
5464	69
8408	69
9362	69
10411	69
15146	69
4559	68
6454	68
9830	68
10101	68
10198	68
11067	68
11181	68
16032	68
5509	67
6343	67
6422	67
6737	67
7369	67
7525	67
12683	67
3062	66
3994	66
3996	66
5907	66
11680	66
14540	66
16439	65
5838	64
9889	64
12584	64
16033	64
706	63
787	63
3889	63
6521	63
8029	63
8187	63
9974	63
9995	63
10081	63
10280	63
10383	63
10407	63
11203	63
12324	63
12325	63
12585	63
1057	62
1058	62
4381	62
7238	62
7263	62
7920	62
10980	62
12648	62
14282	62
15038	62
16035	62
16904	61
16983	61
5529	61
6170	61
10053	61
10313	61
4548	60
8178	60
13015	60
14185	60
15068	60
4676	59
12017	59
14333	59
709	58
4667	58
8901	58
12315	58
12329	58
13499	58
15133	58
15137	58
16067	58
1041	57
2629	57
3783	57
7256	57
10024	57
10303	57
13249	57
2767	56
6625	56
9719	56
10728	56
14899	56
15275	56
1049	55
8168	55
9292	55
12686	55
15986	55
16443	54
16633	54
16758	54
1723	54
3053	54
4387	54
4598	54
10026	54
10414	54
14938	54
16070	54
9485	53
9594	53
10373	53
11791	53
14664	53
16444	52
16632	52
16907	52
7246	52
7300	52
7496	52
7974	52
9576	52
14056	52
14545	52
3987	51
8401	51
9336	51
10542	51
10993	51
11817	51
13330	51
673	50
2893	50
3434	50
7313	50
7890	50
11124	50
13028	50
52	49
16585	49
16762	49
4804	49
10403	49
14934	49
16398	49
16590	48
16706	48
5934	48
10249	48
10410	48
12417	48
16383	48
16586	47
1237	47
7285	47
7287	47
7291	47
9966	47
11218	47
11928	47
12610	47
16386	47
16388	47
16464	46
16657	46
16759	46
6011	46
6063	46
6431	46
14534	46
2566	45
7470	45
7471	45
8964	45
9914	45
12681	45
15305	45
16351	45
445	44
774	44
3986	44
6015	44
6528	44
7289	44
9948	44
10213	44
10428	44
11920	44
1040	43
3583	43
3629	43
3993	43
3995	43
3999	43
4912	43
5815	43
6300	43
7259	43
7965	43
9422	43
11098	43
200	42
17076	42
3981	42
4074	42
4949	42
6204	42
8005	42
9471	42
9682	42
9938	42
10214	42
10423	42
11800	42
13017	42
15358	42
16039	42
433	41
441	41
17110	41
699	41
762	41
795	41
1050	41
1055	41
1056	41
1597	41
3606	41
6279	41
7775	41
8466	41
10992	41
11042	41
11075	41
12326	41
12327	41
12614	41
14188	41
14572	41
16470	40
16663	40
963	40
3346	40
3415	40
3461	40
3478	40
3557	40
3682	40
3812	40
4128	40
4831	40
4882	40
4883	40
4955	40
5492	40
5668	40
5894	40
5964	40
6511	40
7220	40
7254	40
7258	40
7883	40
8245	40
9321	40
9425	40
9445	40
9446	40
9635	40
9873	40
10031	40
10164	40
11000	40
12116	40
12598	40
13434	40
13485	40
13824	40
15578	40
16382	40
41	39
2254	39
3001	39
4266	39
4727	39
4815	39
5352	39
6414	39
6470	39
7293	39
7366	39
7385	39
7626	39
7627	39
7927	39
9163	39
10044	39
10162	39
10894	39
11088	39
11809	39
16468	38
1125	38
4083	38
4779	38
4863	38
4929	38
5971	38
6437	38
7505	38
7767	38
8016	38
8288	38
9428	38
9762	38
10415	38
13026	38
14946	38
147	37
815	37
1965	37
7380	37
7661	37
9420	37
10413	37
12449	37
12639	37
101	36
16581	36
1519	36
2632	36
2915	36
5629	36
6418	36
8032	36
12174	36
13368	36
1473	35
2221	35
2585	35
3019	35
3556	35
4477	35
5304	35
5681	35
6324	35
6845	35
7868	35
9442	35
9672	35
9828	35
10096	35
10401	35
11367	35
11710	35
12177	35
12499	35
12526	35
13302	35
14911	35
15241	35
15900	35
2639	34
2946	34
2995	34
3991	34
4218	34
5112	34
7825	34
9464	34
9607	34
9630	34
9655	34
9715	34
10591	34
11418	34
12163	34
12495	34
12527	34
12528	34
14601	34
115	33
3516	33
3753	33
4327	33
4748	33
6614	33
6848	33
7368	33
9593	33
10412	33
12517	33
13701	33
13998	33
705	32
2064	32
2179	32
2393	32
2537	32
3309	32
3956	32
4696	32
6381	32
7260	32
7394	32
8823	32
8997	32
10892	32
10915	32
10946	32
12332	32
12530	32
13054	32
13462	32
13850	32
14315	32
15533	32
15896	32
1046	31
1165	31
1626	31
4710	31
5637	31
6246	31
8390	31
11027	31
12175	31
12442	31
13577	31
14521	31
14907	31
104	30
763	30
1446	30
2189	30
2654	30
3997	30
6124	30
6972	30
8261	30
10085	30
12176	30
12443	30
12444	30
12514	30
12519	30
13078	30
13092	30
14767	30
1035	29
3078	29
4210	29
6588	29
7252	29
7329	29
9640	29
12328	29
13317	29
13999	29
15097	29
15389	29
16746	28
17061	28
1562	28
1563	28
1565	28
1567	28
1568	28
1570	28
1572	28
2242	28
2389	28
3350	28
6609	28
10976	28
15152	28
15178	28
2996	27
4033	27
6642	27
8809	27
8816	27
10584	27
10778	27
12644	27
16007	27
16100	27
107	26
16543	26
16548	26
910	26
2859	26
4450	26
5029	26
5418	26
5505	26
6098	26
6804	26
10416	26
12508	26
12520	26
12670	26
13283	26
15251	26
16023	26
2881	25
4113	25
6176	25
6320	25
9036	25
9501	25
14162	25
14700	25
14772	25
16892	24
2723	24
4712	24
6572	24
6633	24
7908	24
8291	24
8587	24
9313	24
12511	24
13773	24
15228	24
15766	24
16278	24
1495	23
3020	23
3488	23
4689	23
4690	23
4691	23
4913	23
7527	23
10419	23
10521	23
12355	23
12485	23
13800	23
15162	23
16339	23
16416	22
16556	22
16769	22
16850	22
493	22
17122	22
806	22
1480	22
2701	22
2921	22
3700	22
3976	22
4699	22
5607	22
5830	22
8010	22
10621	22
10764	22
11980	22
12846	22
13021	22
14916	22
16950	21
2047	21
3517	21
5169	21
5280	21
6897	21
10574	21
15081	21
15381	21
160	20
16582	20
410	20
16889	20
744	20
1501	20
1504	20
2533	20
3356	20
4150	20
4725	20
5515	20
5517	20
5523	20
5528	20
5533	20
5535	20
5542	20
5544	20
5597	20
6080	20
6423	20
6486	20
6759	20
6855	20
7061	20
8209	20
8588	20
9058	20
10417	20
10949	20
11769	20
12233	20
14044	20
1598	19
2339	19
2848	19
4120	19
4729	19
4839	19
7916	19
9046	19
9565	19
10330	19
11304	19
14810	19
14	18
28	18
16703	18
1817	18
2076	18
2270	18
2622	18
2949	18
4295	18
4463	18
4893	18
6109	18
6110	18
8422	18
8771	18
9502	18
10319	18
10921	18
12065	18
14529	18
14617	18
14813	18
14814	18
14887	18
14901	18
15080	18
16505	17
1266	17
3018	17
3198	17
3352	17
5779	17
5945	17
6675	17
8275	17
10252	17
11768	17
11986	17
12502	17
12708	17
13148	17
14017	17
14358	17
14837	17
15161	17
16183	17
105	16
302	16
16946	16
2350	16
2439	16
2487	16
3021	16
3664	16
3725	16
4618	16
4692	16
4693	16
4694	16
5276	16
5408	16
5424	16
5473	16
6099	16
6133	16
6751	16
7280	16
7328	16
8821	16
8885	16
8903	16
9509	16
10254	16
10370	16
10582	16
10773	16
10926	16
13753	16
13961	16
13968	16
14237	16
15989	16
106	15
16744	15
2040	15
3269	15
4643	15
4698	15
5344	15
5348	15
6082	15
6237	15
6305	15
6468	15
8773	15
10923	15
11636	15
13710	15
15185	15
15222	15
16498	14
16564	14
16624	14
16631	14
16682	14
16776	14
455	14
1607	14
1724	14
1726	14
1727	14
1728	14
1730	14
1736	14
1776	14
1777	14
1923	14
1977	14
2039	14
2647	14
2880	14
3256	14
3731	14
3826	14
4485	14
4616	14
4724	14
5392	14
5790	14
5982	14
6277	14
6405	14
6406	14
7298	14
7314	14
7356	14
